,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SHS2025,LCOE_MG_Hybrid_LowLands2025,LCOE_MG_Hybrid_HighLands2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,PVcapacity2025,GenSetcapacity2025,Batterycapacity2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025,X_deg,Y_deg
13211,MG_Diesel2012,SHS,181,17.826825385328824,0.35,99.0,99.0,99.0,SHS2025,0.35,60.95159,7.130730000000001,0.0,19.609509,26.740238,28362.479,378.17035,23050.086,0.0,-66.62651,-11.321909
13212,MG_Diesel2012,SHS,262,40.56779396705476,0.35,99.0,99.0,99.0,SHS2025,0.35,138.70511000000002,16.227118,0.0,44.624573,60.85169200000001,64543.36,378.17035,52454.155999999995,0.0,-68.757935,-11.346666
13213,SA_PV2012,SHS,153,4.543116658035216,0.35,99.0,99.0,99.0,SHS2025,0.35,15.533342999999999,1.8172467,0.0,4.9974284,6.814675,7228.0986,378.17035,5874.25,0.0,-66.56128000000001,-10.8322115
13214,MG_Diesel2012,SHS,127,14.36968172937232,0.35,99.0,99.0,99.0,SHS2025,0.35,49.131294,5.747873,0.0,15.80665,21.554523,22862.164,378.17035,18579.998,0.0,-66.128845,-10.261954
13215,MG_Diesel2012,SHS,142,28.377882688723087,0.35,99.0,99.0,99.0,SHS2025,0.35,97.02665,11.351153,0.0,31.215671999999998,42.566826,45149.21,378.17035,36692.6,0.0,-66.94099399999999,-11.459997
13216,SA_PV2012,SHS,134,18.005153338914074,0.35,99.0,99.0,99.0,SHS2025,0.35,61.561314,7.2020610000000005,0.0,19.805668,27.00773,28646.2,378.17035,23280.664,0.0,-66.22712,-10.841313000000001
13217,SA_Diesel2012,SHS,152,21.651805374946218,0.35,99.0,99.0,99.0,SHS2025,0.35,74.02956,8.660722,0.0,23.816986,32.477707,34448.023,378.17035,27995.785,0.0,-66.32074,-10.617063
13218,SA_PV2012,SHS,138,17.34337138774551,0.35,99.0,99.0,99.0,SHS2025,0.35,59.29861999999999,6.937348399999999,0.0,19.07771,26.015057000000002,27593.305,378.17035,22424.979,0.0,-66.34283,-11.354619
13219,MG_Diesel2012,SHS,134,11.912962572484995,0.35,99.0,99.0,99.0,SHS2025,0.35,40.73154,4.765185,0.0,13.104258999999999,17.869444,18953.523,378.17035,15403.461000000001,0.0,-66.90954599999999,-11.743484
13220,MG_Diesel2012,SHS,163,36.51508033153746,0.35,99.0,99.0,99.0,SHS2025,0.35,124.848495,14.606032,0.0,40.166588,54.772619999999996,58095.492,378.17035,47214.0,0.0,-66.98339,-11.347945
13221,SA_Diesel2012,SHS,258,32.83734269283302,0.35,99.0,99.0,99.0,SHS2025,0.35,112.27396399999999,13.134936999999999,0.0,36.12108,49.256015999999995,52244.21,378.17035,42458.684,0.0,-68.76324,-11.224208
13222,SA_PV2012,SHS,135,47.72588677277548,0.35,99.0,99.0,99.0,SHS2025,0.35,163.17928999999998,19.090355,0.0,52.498474,71.58883,75931.88,378.17035,61709.57,0.0,-66.14031,-10.849456
13223,SA_Diesel2012,SHS,214,40.02682788424402,0.35,99.0,99.0,99.0,SHS2025,0.35,136.85548,16.01073,0.0,44.029509999999995,60.040240000000004,63682.684,378.17035,51754.687999999995,0.0,-67.99169,-11.134889
13224,SA_PV2012,SHS,255,17.758414805016816,0.35,99.0,99.0,99.0,SHS2025,0.35,60.717690000000005,7.103366,0.0,19.534256,26.637622999999998,28253.639,378.17035,22961.63,0.0,-68.90438,-11.222043
13225,SA_Diesel2012,SHS,237,16.524324018377527,0.35,99.0,99.0,99.0,SHS2025,0.35,56.498219999999996,6.60973,0.0,18.176756,24.786486,26290.2,378.17035,21365.951,0.0,-68.56357,-11.73015
13226,SA_PV2012,SHS,152,40.17073905159169,0.35,99.0,99.0,99.0,SHS2025,0.35,137.34753,16.068296,0.0,44.187813,60.25610699999999,63911.645,378.17035,51940.765999999996,0.0,-66.56515,-11.000679
13227,Non,SHS,131,14.674923941569025,0.35,99.0,99.0,99.0,SHS2025,0.35,50.174946000000006,5.8699694000000004,0.0,16.142416,22.012386,23347.805,378.17035,18974.676,0.0,-66.62864,-9.979123
13228,MG_Diesel2012,SHS,167,22.677076060773736,0.35,99.0,99.0,99.0,SHS2025,0.35,77.53506,9.07083,0.0,24.944784,34.015614,36079.227,378.17035,29321.459,0.0,-67.095566,-11.033097999999999
13229,SA_Diesel2012,SHS,255,13.051058875633412,0.35,99.0,99.0,99.0,SHS2025,0.35,44.6228,5.2204237000000004,0.0,14.356164999999999,19.576588,20764.234,378.17035,16875.02,0.0,-68.88701999999999,-11.140728999999999
13230,MG_Diesel2012,SHS,126,11.856325900431907,0.35,99.0,99.0,99.0,SHS2025,0.35,40.537895,4.7425303,0.0,13.041959,17.784489,18863.414,378.17035,15330.2295,0.0,-66.106094,-10.575356
13231,SA_PV2012,SHS,3309,6.319024134673557,0.35,99.0,99.0,99.0,SHS2025,0.35,21.605337,2.5276096000000003,0.0,6.950927,9.478537,10053.567,378.17035,8170.4980000000005,0.0,-65.38665999999999,-19.618639
13236,SA_PV2012,SHS,3533,29.760825676976967,0.35,99.0,99.0,99.0,SHS2025,0.35,101.755066,11.90433,0.0,32.736908,44.64124,47349.473,378.17035,38480.746,0.0,-65.90949,-18.089117
13242,SA_PV2012,SHS,3203,41.77021040676548,0.35,99.0,99.0,99.0,SHS2025,0.35,142.81628,16.708084,0.0,45.94723,62.655315,66456.41,378.17035,54008.883,0.0,-65.850945,-18.184664
13244,SA_PV2012,SHS,4008,4.288246891312001,0.35,99.0,99.0,99.0,SHS2025,0.35,14.66192,1.7152988,0.0,4.717071499999999,6.43237,6822.6006,378.17035,5544.703,0.0,-65.8415,-19.07387
13254,Non,SHS,3389,41.57895116875382,0.35,99.0,99.0,99.0,SHS2025,0.35,142.16234,16.63158,0.0,45.736847,62.368427000000004,66152.11,378.17035,53761.582,0.0,-65.93762,-18.569471
13255,Non,SHS,2619,24.458206571231536,0.35,99.0,99.0,99.0,SHS2025,0.35,83.62491,9.783282,0.0,26.904028000000004,36.68731,38913.008,378.17035,31624.46,0.0,-65.97108,-18.278334
13258,SA_PV2012,SHS,3681,17.322167877297574,0.35,99.0,99.0,99.0,SHS2025,0.35,59.226119999999995,6.928867299999999,0.0,19.054384,25.983252,27559.568,378.17035,22397.562,0.0,-66.242874,-20.051691
13260,Non,SHS,3126,19.56656525640028,0.35,99.0,99.0,99.0,SHS2025,0.35,66.899925,7.826626299999999,0.0,21.523222,29.349847999999998,31130.406000000003,378.17035,25299.568,0.0,-65.43106,-19.213632999999998
13280,Non,SHS,3383,44.02477181885757,0.35,99.0,99.0,99.0,SHS2025,0.35,150.52483999999998,17.60991,0.0,48.42725,66.037155,70043.414,378.17035,56924.03,0.0,-65.70604,-18.870179999999998
13281,Non,SHS,3799,17.12074460044703,0.35,99.0,99.0,99.0,SHS2025,0.35,58.537437,6.848298,0.0,18.832819,25.681116,27239.105,378.17035,22137.123,0.0,-66.1772,-18.4542
13290,Non,SHS,3889,19.56656525640028,0.35,99.0,99.0,99.0,SHS2025,0.35,66.899925,7.826626299999999,0.0,21.523222,29.349847999999998,31130.406000000003,378.17035,25299.568,0.0,-65.86479,-19.069046
13292,SA_Diesel2012,SHS,3353,20.617246061991814,0.35,99.0,99.0,99.0,SHS2025,0.35,70.4923,8.246899,0.0,22.67897,30.925869,32802.04,378.17035,26658.1,0.0,-66.2056,-18.004532
13294,SA_PV2012,SHS,2921,38.12485673249205,0.35,99.0,99.0,99.0,SHS2025,0.35,130.35248,15.249943,0.0,41.937344,57.187286,60656.65,378.17035,49295.44,0.0,-65.901344,-18.399935
13300,Non,SHS,3451,34.24148918919505,0.35,99.0,99.0,99.0,SHS2025,0.35,117.074875,13.696596,0.0,37.665638,51.362232,54478.21,378.17035,44274.246,0.0,-66.511566,-18.09994
13303,Non,SHS,3235,15.897834272470405,0.35,99.0,99.0,99.0,SHS2025,0.35,54.356190000000005,6.3591337,0.0,17.487617,23.846752,25293.455,378.17035,20555.9,0.0,-66.16292,-17.966396
13304,SA_PV2012,SHS,3783,33.43057307078648,0.35,99.0,99.0,99.0,SHS2025,0.35,114.30228000000001,13.372229999999998,0.0,36.773632,50.14586,53188.043,378.17035,43225.73,0.0,-65.76459,-19.550801999999997
13305,Non,SHS,3139,14.674923941569025,0.35,99.0,99.0,99.0,SHS2025,0.35,50.174946000000006,5.8699694000000004,0.0,16.142416,22.012386,23347.805,378.17035,18974.676,0.0,-65.78193,-18.36283
13311,SA_PV2012,SHS,3139,49.31316126613393,0.35,99.0,99.0,99.0,SHS2025,0.35,168.60634,19.725264000000003,0.0,54.244476,73.96974,78457.24,378.17035,63761.918,0.0,-65.910614,-18.41208
13312,Non,SHS,3500,3.668730986854632,0.35,99.0,99.0,99.0,SHS2025,0.35,12.543736,1.4674923,0.0,4.035604,5.503096599999999,5836.951,378.17035,4743.669,0.0,-66.056015,-18.810164999999998
13319,SA_Diesel2012,SHS,2930,42.61960891875788,0.35,99.0,99.0,99.0,SHS2025,0.35,145.72046,17.047844,0.0,46.88157,63.929413000000004,67807.8,378.17035,55107.155999999995,0.0,-65.504875,-18.657463
13325,SA_PV2012,SHS,3989,27.94163577475017,0.35,99.0,99.0,99.0,SHS2025,0.35,95.53508000000001,11.176654,0.0,30.7358,41.912453,44455.14,378.17035,36128.535,0.0,-66.59277,-19.60885
13330,SA_PV2012,SHS,3875,3.480379977681922,0.35,99.0,99.0,99.0,SHS2025,0.35,11.899747,1.392152,0.0,3.828418,5.2205699999999995,5537.2847,378.17035,4500.1313,0.0,-66.95264399999999,-21.505835
13345,SA_PV2012,SHS,3006,8.377978730225285,0.35,99.0,99.0,99.0,SHS2025,0.35,28.645097999999997,3.3511915,0.0,9.215776,12.566968,13329.364,378.17035,10832.726999999999,0.0,-65.88656999999999,-20.18635
13351,Non,SHS,3468,7.337461970784513,0.35,99.0,99.0,99.0,SHS2025,0.35,25.087473000000003,2.9349847000000002,0.0,8.071208,11.006193,11673.902,378.17035,9487.338,0.0,-66.28179,-18.62968
13352,SA_PV2012,SHS,3127,27.32516907711863,0.35,99.0,99.0,99.0,SHS2025,0.35,93.42732,10.930067999999999,0.0,30.057686,40.987755,43474.344000000005,378.17035,35331.445,0.0,-65.95958,-18.194086
13353,Non,SHS,3323,13.452013613592394,0.35,99.0,99.0,99.0,SHS2025,0.35,45.993702,5.3808055,0.0,14.797214499999999,20.17802,21402.154,378.17035,17393.453,0.0,-65.47708,-19.774060000000002
13355,Non,SHS,2786,36.68730986854632,0.35,99.0,99.0,99.0,SHS2025,0.35,125.43736000000001,14.674923999999999,0.0,40.35604,55.030964000000004,58369.51,378.17035,47436.69,0.0,-65.9904,-18.260279999999998
13367,Non,SHS,3867,28.126937558086173,0.35,99.0,99.0,99.0,SHS2025,0.35,96.16865,11.250775,0.0,30.939629999999998,42.190407,44749.957,378.17035,36368.13,0.0,-66.55511,-18.522276
13368,Non,SHS,3215,1.2229103285615772,0.35,99.0,99.0,99.0,SHS2025,0.35,4.1812453000000005,0.48916414,0.0,1.3452013999999999,1.8343654999999999,1945.6504,378.17035,1581.223,0.0,-65.69178000000001,-18.588146
13369,SA_PV2012,SHS,3958,47.90000812230921,0.35,99.0,99.0,99.0,SHS2025,0.35,163.77463,19.160004,0.0,52.69001,71.85001,76208.914,378.17035,61934.71,0.0,-66.54948399999999,-18.091670999999998
13370,Non,SHS,2970,40.356040829078175,0.35,99.0,99.0,99.0,SHS2025,0.35,137.9811,16.142416,0.0,44.391644,60.53406,64206.46,378.17035,52180.36,0.0,-66.04156,-18.263643
13379,SA_PV2012,SHS,3952,9.402514996366497,0.35,99.0,99.0,99.0,SHS2025,0.35,32.148083,3.7610059999999996,0.0,10.342767,14.103772,14959.401000000002,378.17035,12157.452,0.0,-66.42557,-20.413567999999998
13386,SA_Diesel2012,SHS,263,6.3643393791438525,0.35,99.0,99.0,99.0,SHS2025,0.35,21.760275,2.5457357999999997,0.0,7.0007734,9.546509,10125.664,378.17035,8229.091,0.0,-62.649487,-17.275103
13387,SA_PV2012,SHS,2034,5.098146616512031,0.35,99.0,99.0,99.0,SHS2025,0.35,17.431044,2.0392587,0.0,5.607961,7.64722,8111.1514,378.17035,6591.904,0.0,-63.96556999999999,-18.561104
13388,Non,SHS,168,6.114551642807884,0.35,99.0,99.0,99.0,SHS2025,0.35,20.906226999999998,2.4458206000000002,0.0,6.726007000000001,9.171827,9728.252,378.17035,7906.115,0.0,-58.57251,-18.681829999999998
13390,SA_PV2012,SHS,248,11.435325048373256,0.35,99.0,99.0,99.0,SHS2025,0.35,39.098454,4.57413,0.0,12.578857000000001,17.152988,18193.602,378.17035,14785.875,0.0,-62.6472,-16.887897
13393,MG_Diesel2012,SHS,1207,14.358642255423458,0.35,99.0,99.0,99.0,SHS2025,0.35,49.093548,5.743457,0.0,15.794506,21.537964000000002,22844.6,378.17035,18565.725,0.0,-64.00837,-18.012112
13394,Non,SHS,439,6.114551642807884,0.35,99.0,99.0,99.0,SHS2025,0.35,20.906226999999998,2.4458206000000002,0.0,6.726007000000001,9.171827,9728.252,378.17035,7906.115,0.0,-62.53932,-15.919979000000001
13396,SA_Diesel2012,SHS,246,24.902302751527557,0.35,99.0,99.0,99.0,SHS2025,0.35,85.14331999999999,9.960921,0.0,27.392532,37.353455,39619.562000000005,378.17035,32198.678,0.0,-61.55874,-15.295043
13399,SA_PV2012,SHS,562,17.533755204393525,0.35,99.0,99.0,99.0,SHS2025,0.35,59.94956,7.013502000000001,0.0,19.287129999999998,26.300632,27896.205,378.17035,22671.145,0.0,-62.095963,-16.193354
13400,Non,SHS,415,14.674923941569025,0.35,99.0,99.0,99.0,SHS2025,0.35,50.174946000000006,5.8699694000000004,0.0,16.142416,22.012386,23347.805,378.17035,18974.676,0.0,-60.090904,-18.133696
13401,SA_Diesel2012,SHS,771,36.4989588476746,0.35,99.0,99.0,99.0,SHS2025,0.35,124.79337,14.599584,0.0,40.148853,54.74844,58069.844000000005,378.17035,47193.152,0.0,-63.192609999999995,-20.341870999999998
13402,SA_PV2012,SHS,246,18.750567104972173,0.35,99.0,99.0,99.0,SHS2025,0.35,64.109955,7.500227000000001,0.0,20.625624,28.12585,29832.152000000002,378.17035,24244.482000000004,0.0,-62.923054,-16.921329999999998
13403,SA_PV2012,SHS,257,16.128592301369093,0.35,99.0,99.0,99.0,SHS2025,0.35,55.145176,6.451437,0.0,17.741451,24.192888,25660.59,378.17035,20854.27,0.0,-63.672819999999994,-17.10243
13404,MG_Diesel2012,SHS,109,20.434993495718263,0.35,99.0,99.0,99.0,SHS2025,0.35,69.86916,8.173997,0.0,22.478493,30.652490000000004,32512.074,378.17035,26422.447,0.0,-58.4145,-18.889657999999997
13405,MG_Diesel2012,SHS,320,20.395942467298482,0.35,99.0,99.0,99.0,SHS2025,0.35,69.73565,8.158377,0.0,22.435537,30.593914,32449.945,378.17035,26371.952999999998,0.0,-61.525265000000005,-15.57704
13406,SA_PV2012,SHS,188,13.662584535780802,0.35,99.0,99.0,99.0,SHS2025,0.35,46.71366,5.465033999999999,0.0,15.028843,20.493876999999998,21737.172000000002,378.17035,17665.723,0.0,-58.74595600000001,-17.876347
13407,MG_Diesel2012,SHS,356,5.14651107570497,0.35,99.0,99.0,99.0,SHS2025,0.35,17.596404999999997,2.0586045,0.0,5.6611624,7.7197666,8188.099,378.17035,6654.439,0.0,-60.070724,-17.973482
13409,MG_Diesel2012,SHS,1339,9.866939263114528,0.35,99.0,99.0,99.0,SHS2025,0.35,33.735991999999996,3.9467757000000003,0.0,10.853633,14.800409,15698.301000000001,378.17035,12757.952,0.0,-64.18841,-18.09372
13410,SA_PV2012,SHS,437,24.059284643672605,0.35,99.0,99.0,99.0,SHS2025,0.35,82.26095600000001,9.6237135,0.0,26.465214000000003,36.08893,38278.32,378.17035,31108.654,0.0,-61.111059999999995,-16.712809
13411,Non,SHS,409,13.452013613592394,0.35,99.0,99.0,99.0,SHS2025,0.35,45.993702,5.3808055,0.0,14.797214499999999,20.17802,21402.154,378.17035,17393.453,0.0,-60.81255,-16.79785
13412,SA_PV2012,SHS,1513,19.770021345990678,0.35,99.0,99.0,99.0,SHS2025,0.35,67.595566,7.9080086,0.0,21.747023000000002,29.655031,31454.104,378.17035,25562.637000000002,0.0,-64.17318,-18.931559
13413,SA_Diesel2012,SHS,236,28.325311622846343,0.35,99.0,99.0,99.0,SHS2025,0.35,96.84691,11.330125,0.0,31.157843,42.487970000000004,45065.57,378.17035,36624.63,0.0,-60.633680000000005,-15.112092
13414,MG_Diesel2012,SHS,356,14.476408886245556,0.35,99.0,99.0,99.0,SHS2025,0.35,49.496204,5.7905636,0.0,15.924048999999998,21.714613,23031.967,378.17035,18717.996,0.0,-60.803165,-16.332473999999998
13416,MG_Diesel2012,SHS,494,15.802287556711342,0.35,99.0,99.0,99.0,SHS2025,0.35,54.029506999999995,6.320915,0.0,17.382517,23.703432,25141.44,378.17035,20432.357,0.0,-61.999382,-16.041832
13417,SA_Diesel2012,SHS,373,18.359776415211265,0.35,99.0,99.0,99.0,SHS2025,0.35,62.773804000000005,7.3439107,0.0,20.195755,27.539665000000003,29210.404,378.17035,23739.191000000003,0.0,-60.622271999999995,-16.841734
13418,SA_PV2012,SHS,243,30.256617536005674,0.35,99.0,99.0,99.0,SHS2025,0.35,103.45022,12.102647,0.0,33.28228,45.384926,48138.277,378.17035,39121.805,0.0,-62.756930000000004,-16.802494
13420,Non,SHS,270,7.337461970784513,0.35,99.0,99.0,99.0,SHS2025,0.35,25.087473000000003,2.9349847000000002,0.0,8.071208,11.006193,11673.902,378.17035,9487.338,0.0,-62.46396,-17.367706
13422,MG_Diesel2012,SHS,828,19.398260367176746,0.35,99.0,99.0,99.0,SHS2025,0.35,66.32448000000001,7.759303999999999,0.0,21.338086999999998,29.097391,30862.632999999998,378.17035,25081.951,0.0,-63.66301,-19.475752
13423,SA_PV2012,SHS,429,34.272574786017834,0.35,99.0,99.0,99.0,SHS2025,0.35,117.18116,13.709029999999998,0.0,37.699833,51.408863000000004,54527.668,378.17035,44314.437999999995,0.0,-63.568165,-17.720753
13424,MG_Diesel2012,SHS,1625,12.079093687067944,0.35,99.0,99.0,99.0,SHS2025,0.35,41.299557,4.8316374,0.0,13.2870035,18.11864,19217.838,378.17035,15618.268999999998,0.0,-64.6832,-17.983107
13425,SA_PV2012,SHS,424,9.382327888778779,0.35,99.0,99.0,99.0,SHS2025,0.35,32.079063,3.752931,0.0,10.32056,14.073492000000002,14927.283000000001,378.17035,12131.35,0.0,-61.7129,-16.877028
13427,MG_Diesel2012,SHS,1391,19.726904719876327,0.35,99.0,99.0,99.0,SHS2025,0.35,67.44814000000001,7.890762,0.0,21.699594,29.590357,31385.506,378.17035,25506.889,0.0,-63.943836,-18.212288
13430,Non,SHS,860,23.23529624325491,0.35,99.0,99.0,99.0,SHS2025,0.35,79.443665,9.294119,0.0,25.558826,34.852942999999996,36967.355,378.17035,30043.237999999998,0.0,-63.638096,-20.064320000000002
13434,MG_Diesel2012,SHS,1014,39.17322272930089,0.35,99.0,99.0,99.0,SHS2025,0.35,133.93694,15.669289000000001,0.0,43.090546,58.759834,62324.598,378.17035,50650.977,0.0,-63.51375,-20.403382999999998
13435,SA_PV2012,SHS,228,27.121712987235757,0.35,99.0,99.0,99.0,SHS2025,0.35,92.73169,10.848685000000001,0.0,29.833885,40.682567999999996,43150.645,378.17035,35068.375,0.0,-63.131040000000006,-16.645603
13436,SA_Diesel2012,SHS,273,7.750472577655759,0.35,99.0,99.0,99.0,SHS2025,0.35,26.499596,3.100189,0.0,8.525519000000001,11.625709,12331.002,378.17035,10021.360999999999,0.0,-57.707912,-18.160404
13437,Non,SHS,217,14.674923941569025,0.35,99.0,99.0,99.0,SHS2025,0.35,50.174946000000006,5.8699694000000004,0.0,16.142416,22.012386,23347.805,378.17035,18974.676,0.0,-63.149567000000005,-16.316607
13438,MG_Diesel2012,SHS,226,17.34337138774551,0.35,99.0,99.0,99.0,SHS2025,0.35,59.29861999999999,6.937348399999999,0.0,19.07771,26.015057000000002,27593.305,378.17035,22424.979,0.0,-63.145798,-16.645208
13441,SA_PV2012,SHS,1724,30.599919168926398,0.35,99.0,99.0,99.0,SHS2025,0.35,104.624,12.239967,0.0,33.659912,45.899879999999996,48684.473,378.17035,39565.695,0.0,-64.02215600000001,-18.856115
13443,SA_PV2012,SHS,2031,10.87637044913053,0.35,99.0,99.0,99.0,SHS2025,0.35,37.187332,4.3505483,0.0,11.964007,16.314556,17304.305,378.17035,14063.146999999999,0.0,-63.96845,-18.541473
13446,MG_Diesel2012,SHS,354,16.113653016623346,0.35,99.0,99.0,99.0,SHS2025,0.35,55.094097,6.4454613,0.0,17.725018,24.170479,25636.822,378.17035,20834.953,0.0,-61.220592,-16.04555
13447,MG_Diesel2012,SHS,1254,36.50319027847791,0.35,99.0,99.0,99.0,SHS2025,0.35,124.80783999999998,14.601276,0.0,40.15351,54.754783999999994,58076.574,378.17035,47198.625,0.0,-63.737885,-18.191256
13448,Non,SHS,274,6.114551642807884,0.35,99.0,99.0,99.0,SHS2025,0.35,20.906226999999998,2.4458206000000002,0.0,6.726007000000001,9.171827,9728.252,378.17035,7906.115,0.0,-63.633198,-17.024998
13450,MG_Diesel2012,SHS,708,30.193006969857286,0.35,99.0,99.0,99.0,SHS2025,0.35,103.23273499999999,12.077202999999999,0.0,33.212307,45.28951,48037.074,378.17035,39039.56,0.0,-63.120569999999994,-19.69996
13451,Non,SHS,272,23.23529624325491,0.35,99.0,99.0,99.0,SHS2025,0.35,79.443665,9.294119,0.0,25.558826,34.852942999999996,36967.355,378.17035,30043.237999999998,0.0,-61.706745,-17.656572
13452,SA_PV2012,SHS,216,34.85389026456411,0.35,99.0,99.0,99.0,SHS2025,0.35,119.16873000000001,13.941556,0.0,38.33928,52.280834000000006,55452.54,378.17035,45066.082,0.0,-63.2816,-16.342707
13453,MG_Diesel2012,SHS,1995,10.244657708595613,0.35,99.0,99.0,99.0,SHS2025,0.35,35.027446999999995,4.097862999999999,0.0,11.269123,15.366985999999999,16299.25,378.17035,13246.343,0.0,-64.078705,-18.497992
13454,MG_Diesel2012,SHS,306,10.399749319982185,0.35,99.0,99.0,99.0,SHS2025,0.35,35.55772,4.1598997,0.0,11.439724,15.599623999999999,16546.002,378.17035,13446.876,0.0,-60.76648,-16.274639999999998
13455,SA_PV2012,SHS,2119,15.105072438965536,0.35,99.0,99.0,99.0,SHS2025,0.35,51.645664000000004,6.042029,0.0,16.615579999999998,22.657608,24032.17,378.17035,19530.86,0.0,-64.01964,-18.827211
13458,SA_Diesel2012,SHS,236,2.8588312628245007,0.35,99.0,99.0,99.0,SHS2025,0.35,9.774613,1.1435325,0.0,3.1447144000000002,4.288247,4548.4004,378.17035,3696.4688,0.0,-62.98195,-16.749271
13459,SA_PV2012,SHS,218,19.991631729259037,0.35,99.0,99.0,99.0,SHS2025,0.35,68.35327,7.9966526,0.0,21.990795000000002,29.987447999999997,31806.686,378.17035,25849.18,0.0,-60.266169999999995,-15.857947
13461,MG_Diesel2012,SHS,399,9.671473421928768,0.35,99.0,99.0,99.0,SHS2025,0.35,33.067677,3.8685894,0.0,10.63862,14.50721,15387.313999999998,378.17035,12505.215,0.0,-61.849945,-16.65764
13462,SA_PV2012,SHS,227,14.081552579486726,0.35,99.0,99.0,99.0,SHS2025,0.35,48.146152,5.632621,0.0,15.489707999999998,21.122329999999998,22403.75,378.17035,18207.447,0.0,-62.87216,-16.482204
13463,SA_Diesel2012,SHS,445,3.87523628882788,0.35,99.0,99.0,99.0,SHS2025,0.35,13.249798,1.5500945,0.0,4.2627597,5.8128543,6165.501,378.17035,5010.6807,0.0,-62.357914,-16.048842999999998
13464,MG_Diesel2012,SHS,371,23.756950657975057,0.35,99.0,99.0,99.0,SHS2025,0.35,81.22725,9.50278,0.0,26.132647,35.635426,37797.31,378.17035,30717.736,0.0,-61.840194999999994,-16.681597
13465,SA_Diesel2012,SHS,588,48.551908001141726,0.35,99.0,99.0,99.0,SHS2025,0.35,166.00354,19.420763,0.0,53.4071,72.827866,77246.086,378.17035,62777.617,0.0,-62.628487,-16.316326
13467,SA_PV2012,SHS,1749,9.610036706464523,0.35,99.0,99.0,99.0,SHS2025,0.35,32.857620000000004,3.8440146,0.0,10.57104,14.415054999999999,15289.568000000001,378.17035,12425.777,0.0,-64.16089000000001,-18.4031
13468,SA_PV2012,SHS,724,16.977708819950948,0.35,99.0,99.0,99.0,SHS2025,0.35,58.04838,6.7910832999999995,0.0,18.67548,25.466564,27011.535,378.17035,21952.178,0.0,-63.402927000000005,-20.090326
13469,SA_Diesel2012,SHS,265,8.827297916848108,0.35,99.0,99.0,99.0,SHS2025,0.35,30.181362,3.5309190000000004,0.0,9.710028,13.240947,14044.231000000002,378.17035,11413.696000000002,0.0,-61.087364,-17.485174
13470,MG_Diesel2012,SHS,2408,16.128592301369093,0.35,99.0,99.0,99.0,SHS2025,0.35,55.145176,6.451437,0.0,17.741451,24.192888,25660.59,378.17035,20854.27,0.0,-64.71494,-17.993147
13471,MG_Diesel2012,SHS,2586,26.721774649212247,0.35,99.0,99.0,99.0,SHS2025,0.35,91.36426,10.68871,0.0,29.393951,40.08266,42514.344000000005,378.17035,34551.254,0.0,-64.13743000000001,-18.62859
13472,SA_PV2012,SHS,1928,24.293091880859503,0.35,99.0,99.0,99.0,SHS2025,0.35,83.06036,9.7172365,0.0,26.7224,36.439636,38650.31,378.17035,31410.968999999997,0.0,-64.7446,-17.751034
13475,MG_Diesel2012,SHS,1993,7.584200495907519,0.35,99.0,99.0,99.0,SHS2025,0.35,25.931095000000003,3.0336802000000005,0.0,8.342621000000001,11.376301,12066.463,378.17035,9806.371,0.0,-64.09134,-18.499271
13476,SA_PV2012,SHS,256,26.92624715394681,0.35,99.0,99.0,99.0,SHS2025,0.35,92.06336999999999,10.770499000000001,0.0,29.618871999999996,40.38937,42839.66,378.17035,34815.637,0.0,-62.96694599999999,-17.026356
