,FinalElecCode2012,Demand_Name2025,Elevation,HouseHolds,LCOE_SA_PV_2025,LCOE_MG_PV_2025,LCOE_MG_Diesel_2025,LCOE_Grid2025,MinimumOverall2025,MinimumOverallLCOE2025,NewConnections2025,NewCapacity2025,NPC2025,InvestmentCapita2025,InvestmentCost2025,MinGridDist2025,X_deg,Y_deg
15754,SA_PV2012,SHS,4230,45.867198068840075,0.3926898,99.0,99.0,99.0,SA_PV_2025,0.3926898,156.82426,12.602403,78738.55,481.86044000000004,75567.414,0.0,-68.25739,-17.183167
15763,SA_Diesel2012,Lowlands,527,50.23910161407735,99.0,0.7374081,0.6773724,99.0,MG_Diesel_2025,0.6773724,171.77222,9.057093,144275.44,509.92377,87590.734,0.0,-68.05481999999999,-14.212841000000001
15772,Non,SHS,3933,18.343654928423657,0.47142088,99.0,99.0,99.0,SA_PV_2025,0.47142088,62.718680000000006,6.050569,37803.348,578.46954,36280.848,0.0,-68.51769,-15.590088
15773,SA_PV2012,SHS,3849,5.549498626988761,0.5921121,99.0,99.0,99.0,SA_PV_2025,0.5921121,18.974258,1.5217329,14364.591,726.5669,13786.068000000001,0.0,-68.95195,-16.893917000000002
15781,SA_PV2012,SHS,3874,13.662584535780802,0.38753372,99.0,99.0,99.0,SA_PV_2025,0.38753372,46.71366,3.7046218,23146.105,475.53354,22213.912,0.0,-69.18769,-17.028147
15786,Non,SHS,1517,23.23529624325491,0.5073833999999999,99.0,99.0,99.0,SA_PV_2025,0.5073833999999999,79.443665,8.248709,51537.105,622.5982700000001,49461.49,0.0,-67.5329,-15.977501
15788,Non,SHS,3418,36.68730986854632,0.4481343,99.0,99.0,99.0,SA_PV_2025,0.4481343,125.43736000000001,11.503383,71871.98,549.8951,68977.39,0.0,-68.95597,-15.423814000000002
15792,Non,SHS,684,37.91022017897443,0.5026130999999999,99.0,99.0,99.0,SA_PV_2025,0.5026130999999999,129.6186,13.331888000000001,83296.3,616.7448,79941.6,0.0,-68.342415,-15.237082500000001
15795,SA_PV2012,SHS,3803,26.721774649212247,0.38911003,99.0,99.0,99.0,SA_PV_2025,0.38911003,91.36426,7.275104499999999,45454.12,477.4678,43623.492,0.0,-67.98778,-17.426533
15805,Non,SHS,734,12.229103285615768,0.50672346,99.0,99.0,99.0,SA_PV_2025,0.50672346,41.812453999999995,4.3357787000000005,27089.51,621.78845,25998.502,0.0,-67.66789,-15.775729
15815,SA_PV2012,SHS,3970,17.748391749429356,0.38516608,99.0,99.0,99.0,SA_PV_2025,0.38516608,60.683422,4.7830900000000005,29884.267999999996,472.62827000000004,28680.701,0.0,-69.29751,-17.17813
15826,SA_PV2012,Highlands,3854,67.67816069088921,99.0,0.47544882,0.50801694,0.37658800000000003,Grid2025,0.37658800000000003,231.398,12.107856,125150.84,424.2386,98167.96,0.08216794599999999,-68.74359,-16.972439
15828,SA_PV2012,SHS,3751,7.564154378883103,0.43931922,99.0,99.0,99.0,SA_PV_2025,0.43931922,25.862555,2.0394930000000002,14527.008,539.0783,13941.943000000001,0.0,-67.834755,-17.781826000000002
15830,Non,SHS,3879,15.897834272470405,0.46307406,99.0,99.0,99.0,SA_PV_2025,0.46307406,54.356190000000005,5.150981,32182.812,568.22736,30886.674,0.0,-68.59646,-15.633392
15831,Non,SHS,3880,13.452013613592394,0.38706926,99.0,99.0,99.0,SA_PV_2025,0.38706926,45.993702,3.6431537000000005,22762.058999999997,474.96362,21845.334,0.0,-69.24368,-17.032475
15833,Non,SHS,3856,26.90402723010955,0.394484,99.0,99.0,99.0,SA_PV_2025,0.394484,91.987404,7.425885000000001,46396.184,484.0621,44527.613,0.0,-68.7081,-16.904757
15836,SA_PV2012,SHS,4438,42.201516296123145,0.44425290000000006,99.0,99.0,99.0,SA_PV_2025,0.44425290000000006,144.29095,13.117764999999999,81958.48,545.1323,78657.664,0.0,-69.07361,-15.2133255
15837,Non,SHS,666,37.91022017897443,0.5050144,99.0,99.0,99.0,SA_PV_2025,0.5050144,129.6186,13.395582999999998,83694.26,619.69135,80323.53,0.0,-67.65674,-15.830794000000001
15844,Non,SHS,3877,20.78947558730166,0.42133036,99.0,99.0,99.0,SA_PV_2025,0.42133036,71.08117,6.128692,38291.453,517.00464,36749.293,0.0,-67.973656,-16.799942
15856,Non,SHS,843,35.464399528870686,0.51884717,99.0,99.0,99.0,SA_PV_2025,0.51884717,121.25612,12.874596,80439.18,636.6652,77199.555,0.0,-67.386154,-15.616798999999999
15859,SA_PV2012,SHS,602,32.00319025767111,0.5248004,99.0,99.0,99.0,SA_PV_2025,0.5248004,109.42192,11.751383,73421.46,643.9703,70464.47,0.0,-67.584,-15.319309
15860,Non,SHS,925,2.4458206571231544,0.5163443,99.0,99.0,99.0,SA_PV_2025,0.5163443,8.362491,0.8836200000000001,5520.769,633.594,5298.4243,0.0,-67.25539,-15.654349
15861,Non,SHS,511,20.78947558730166,0.5223824,99.0,99.0,99.0,SA_PV_2025,0.5223824,71.08117,7.5986004000000005,47475.29,641.0032,45563.258,0.0,-67.48215,-15.544414999999999
15863,Non,SHS,1508,28.126937558086173,0.5144168,99.0,99.0,99.0,SA_PV_2025,0.5144168,96.16865,10.123696,63251.835999999996,631.22876,60704.418,0.0,-67.54738,-15.737287
15865,Non,SHS,4459,28.126937558086173,0.3852163,99.0,99.0,99.0,SA_PV_2025,0.3852163,96.16865,7.581036999999999,47365.56,472.68987999999996,45457.945,0.0,-69.3723,-17.13177
15871,Non,Highlands,3479,61.14551642807885,99.0,0.52768224,0.5157154,0.38510886,Grid2025,0.38510886,209.06226999999998,11.040572000000001,116701.16,439.47244000000006,91877.11,0.03818301,-68.642586,-15.588428
15880,SA_Diesel2012,Highlands,3628,63.41721575643402,99.0,0.5314236,0.54493636,99.0,MG_PV_2025,0.5314236,216.82942000000003,23.152548,166453.11,678.1586,147044.75,0.0,-68.986725,-14.904792
15881,SA_Diesel2012,SHS,1286,33.43057307078648,0.51349574,99.0,99.0,99.0,SA_PV_2025,0.51349574,114.30228000000001,12.011083,75044.04,630.0986,72021.695,0.0,-67.31543,-15.829365
15887,SA_PV2012,SHS,1618,40.78517294028556,0.50813293,99.0,99.0,99.0,SA_PV_2025,0.50813293,139.44835,14.500441,90597.3,623.51807,86948.555,0.0,-67.48855,-16.026557999999998
15889,Non,SHS,447,15.897834272470405,0.51039416,99.0,99.0,99.0,SA_PV_2025,0.51039416,54.356190000000005,5.677344000000001,35471.473,626.2927,34042.887,0.0,-67.78823,-15.583939
15895,Non,SHS,473,25.681116899208174,0.5232971,99.0,99.0,99.0,SA_PV_2025,0.5232971,87.80615,9.402942,58748.633,642.12555,56382.574,0.0,-67.50790400000001,-15.515505
15896,Non,SHS,4412,13.452013613592394,0.39548144,99.0,99.0,99.0,SA_PV_2025,0.39548144,45.993702,3.7223306000000003,23256.746,485.286,22320.1,0.0,-68.35333,-17.051132
15902,SA_PV2012,SHS,1341,7.201400060985701,0.77676666,99.0,99.0,99.0,SA_PV_2025,0.77676666,24.622265,2.5905275000000003,24453.615,953.15216,23468.764,0.0,-67.337685,-15.803460999999999
15905,SA_PV2012,SHS,4061,0.8260212108177439,0.8373229,99.0,99.0,99.0,SA_PV_2025,0.8373229,2.8242443,0.22204007,3023.5679,1027.4592,2901.796,0.0,-69.28985,-17.278457999999997
15907,Non,SHS,1608,7.337461970784513,0.47502536,99.0,99.0,99.0,SA_PV_2025,0.47502536,25.087473000000003,2.4387326000000003,15236.956,582.8924599999999,14623.298999999999,0.0,-67.9529,-16.055328
15910,SA_PV2012,SHS,4100,1.2390318147642403,0.83743036,99.0,99.0,99.0,SA_PV_2025,0.83743036,4.2363663,0.33310288,4535.934,1027.5912,4353.253,0.0,-69.29901,-17.269756
15918,SA_Diesel2012,Lowlands,213,72.80970770598731,99.0,0.6109106,0.55894554,0.42742902,Grid2025,0.42742902,248.94324,10.775541,126416.336,406.2108,101123.43,0.05505794,-67.56888000000001,-14.369024
15922,Non,SHS,1840,2.4458206571231544,0.53123885,99.0,99.0,99.0,SA_PV_2025,0.53123885,8.362491,0.9091090000000001,5680.0215,651.8707,5451.2627,0.0,-68.24368,-14.769260999999998
15924,Non,SHS,920,24.458206571231536,0.5008308,99.0,99.0,99.0,SA_PV_2025,0.5008308,83.62491,8.570718,53548.984000000004,614.5578,51392.34,0.0,-67.61036,-16.012087
15928,SA_Diesel2012,Highlands,1327,69.09422208285622,99.0,0.5518761,0.52324605,99.0,MG_Diesel_2025,0.52324605,236.23963999999998,14.401618,177212.08,388.46906,91771.79,0.0,-68.46486999999999,-15.056923999999999
15931,SA_PV2012,SHS,302,5.098146616512031,0.5451015,99.0,99.0,99.0,SA_PV_2025,0.5451015,17.431044,1.9444252,12148.573,668.8813,11659.298999999999,0.0,-68.310356,-13.756909
15932,SA_Diesel2012,SHS,347,14.476408886245556,0.5230735,99.0,99.0,99.0,SA_PV_2025,0.5230735,49.496204,5.2981606,33102.375,641.8512599999999,31769.201,0.0,-67.64661,-15.350014999999999
15935,Non,SHS,2923,31.795668539091306,0.44432548,99.0,99.0,99.0,SA_PV_2025,0.44432548,108.71238000000001,9.884864,61759.637,545.2214,59272.312000000005,0.0,-68.98395,-15.485635999999998
15937,SA_PV2012,SHS,616,16.110438004473902,0.5071088,99.0,99.0,99.0,SA_PV_2025,0.5071088,55.083103,5.716234,35714.457,622.2613,34276.082,0.0,-67.64718,-15.792854
15939,Non,SHS,4051,15.897834272470405,0.38589996,99.0,99.0,99.0,SA_PV_2025,0.38589996,54.356190000000005,4.292539,26819.352000000003,473.5288,25739.222999999998,0.0,-66.85131,-18.352207
15942,Non,SHS,3868,24.458206571231536,0.38350028,99.0,99.0,99.0,SA_PV_2025,0.38350028,83.62491,6.56284,41003.965,470.5842,39352.562000000005,0.0,-66.20696,-19.176752
15945,Non,SHS,3939,13.452013613592394,0.38415924,99.0,99.0,99.0,SA_PV_2025,0.38415924,45.993702,3.6157641000000003,22590.932,471.3928,21681.097999999998,0.0,-66.18852,-19.162
15950,SA_PV2012,SHS,3975,6.319024134673557,0.3844151,99.0,99.0,99.0,SA_PV_2025,0.3844151,21.605337,1.6996205000000002,10619.058,471.70673,10191.384,0.0,-66.875854,-18.414288
15953,SA_PV2012,Highlands,3992,59.664711926982214,99.0,0.57239205,0.6201638,0.48290312,Grid2025,0.48290312,203.99927,10.798642999999998,143129.53,570.5104,116383.695,0.08347911400000001,-68.68265500000001,-18.019947
15954,Non,SHS,3806,4.891641314831258,0.37134033,99.0,99.0,99.0,SA_PV_2025,0.37134033,16.724981,1.2709494,7940.7637,455.66302,7620.9556,0.0,-67.67636999999999,-18.759102
15955,SA_PV2012,SHS,3719,10.613369458355617,0.4275143,99.0,99.0,99.0,SA_PV_2025,0.4275143,36.288109999999996,2.7847459999999997,19835.334,524.5928,19036.48,0.0,-66.89155600000001,-19.27961
15959,SA_PV2012,SHS,3739,30.98780163657528,0.3842525,99.0,99.0,99.0,SA_PV_2025,0.3842525,105.95021000000001,8.331227,52052.67,471.50723,49956.29,0.0,-67.81585,-17.870514
15961,Non,SHS,3775,6.114551642807884,0.37078717,99.0,99.0,99.0,SA_PV_2025,0.37078717,20.906226999999998,1.5863201999999998,9911.169,454.98425,9512.004,0.0,-67.75684,-18.7407
15967,SA_PV2012,SHS,3945,19.576588311987745,0.38288063,99.0,99.0,99.0,SA_PV_2025,0.38288063,66.9342,5.244473999999999,32766.945,469.82385,31447.283,0.0,-68.181435,-17.718683
15971,SA_PV2012,Highlands,4053,109.95257618584463,99.0,0.43772736,0.4770625,0.35943198,Grid2025,0.35943198,375.9382,19.014523999999998,187586.78,388.29193,145973.77,1.4383344999999998,-68.359116,-17.877126999999998
15972,SA_Diesel2012,Lowlands,161,80.34147810610814,99.0,0.6056325,0.5519622,99.0,MG_Diesel_2025,0.5519622,274.69507000000004,13.751048999999998,178493.02,349.8263,96095.555,0.0,-67.00368,-12.194519999999999
15973,Non,SHS,234,18.343654928423657,0.5268238000000001,99.0,99.0,99.0,SA_PV_2025,0.5268238000000001,62.718680000000006,6.761652000000001,42246.12,646.4532,40544.69,0.0,-68.473526,-11.506275
15974,SA_Diesel2012,Lowlands,267,55.07337180499696,99.0,0.65805274,0.6088175,99.0,MG_Diesel_2025,0.6088175,188.30104,9.810915,140466.48,424.63586,79959.375,0.0,-68.97463,-11.75309
15975,MG_Diesel2012,SHS,172,12.944331712910678,0.8098171,99.0,99.0,0.4450902,Grid2025,0.4450902,44.25789,2.0616508000000002,25186.232000000004,457.81677,20262.002,35.84055,-66.84784,-11.303935000000001
15976,SA_Diesel2012,Lowlands,301,64.16542157406569,99.0,0.7320071,0.67896247,0.55292434,Grid2025,0.55292434,219.38762000000003,9.620645,146005.75,549.73315,120604.64,0.16403298,-69.030136,-11.188035000000001
15977,SA_PV2012,SHS,245,8.364906457575374,0.52666473,99.0,99.0,99.0,SA_PV_2025,0.52666473,28.600403000000004,3.0824559,19258.875,646.258,18483.238,0.0,-68.578384,-11.35282
15978,MG_PV2012,SHS,235,13.051058875633412,0.52711904,99.0,99.0,99.0,SA_PV_2025,0.52711904,44.6228,4.8134445999999995,30073.917999999998,646.8154,28862.715,0.0,-68.70943,-11.198845
15979,Non,SHS,208,48.91641314831258,0.52854234,99.0,99.0,99.0,SA_PV_2025,0.52854234,167.24982,18.08989,113023.81,648.56195,108471.87,0.0,-67.79330999999999,-11.020427999999999
15980,SA_Diesel2012,SHS,252,30.017728253807768,0.5267705,99.0,99.0,99.0,SA_PV_2025,0.5267705,102.63344000000001,11.06371,69124.945,646.38776,66340.99,0.0,-68.51325,-11.381588
15981,MG_Diesel2012,SHS,138,33.798177023593865,0.8172221,99.0,99.0,0.30734777,Grid2025,0.30734777,115.55915,5.3830542999999995,45410.773,296.68506,34284.67,0.59799516,-65.97041999999999,-10.790460000000001
15982,SA_Diesel2012,SHS,264,21.408991491759032,0.5262873,99.0,99.0,99.0,SA_PV_2025,0.5262873,73.19935600000001,7.883528,49255.492,645.7948,47271.765999999996,0.0,-68.64390999999999,-11.417097
15983,Non,SHS,293,40.356040829078175,0.5295361,99.0,99.0,99.0,SA_PV_2025,0.5295361,137.9811,14.95222,93419.96,649.7814,89657.55,0.0,-69.20612,-11.182238
15984,MG_PV2012,SHS,248,17.794582402979344,0.6019007,99.0,99.0,0.4836196,Grid2025,0.4836196,60.84135,2.8341529999999997,37620.734,502.88864,30596.424,0.017127048,-68.805954,-11.095332
15985,MG_Diesel2012,SHS,144,20.029973113561162,0.6158935999999999,99.0,99.0,0.5172042,Grid2025,0.5172042,68.48436,3.1901848,45287.465,542.1761,37130.586,0.11909593,-66.14529,-10.994359
15986,MG_Diesel2012,Lowlands,196,75.37405422018986,99.0,0.59099656,0.5397306,0.36469662,Grid2025,0.36469662,257.71097000000003,11.118145,111292.05,336.9025,86823.47,265.58173,-67.36239,-12.164206
15987,SA_PV2012,SHS,157,13.862991410063596,0.53808165,99.0,99.0,99.0,SA_PV_2025,0.53808165,47.398872,5.219233,32609.242000000002,660.2674,31295.93,0.0,-66.37366,-11.358103
15988,Non,Highlands,3437,79.48917134772826,99.0,0.45914915,0.48889738,0.43484965,Grid2025,0.43484965,271.78094,14.037503,167544.08,494.33673,134351.31,2.947478,-66.183304,-18.474934
15994,SA_PV2012,SHS,3234,40.57677581291853,0.40141037,99.0,99.0,99.0,SA_PV_2025,0.40141037,138.73581000000001,11.396399,71203.555,492.56125,68335.88,0.0,-65.55849,-19.181366
15995,SA_PV2012,SHS,2058,8.174522640927364,0.47853467,99.0,99.0,99.0,SA_PV_2025,0.47853467,27.949463,2.400808,17100.602,587.19867,16411.887,0.0,-65.54666,-18.260920000000002
16001,SA_PV2012,SHS,2880,33.216952922761365,0.4064035,99.0,99.0,99.0,SA_PV_2025,0.4064035,113.57188400000001,9.445364999999999,59013.69,498.6882,56636.96,0.0,-66.02002,-18.175253
16004,Non,SHS,3224,6.114551642807884,0.40423515,99.0,99.0,99.0,SA_PV_2025,0.40423515,20.906226999999998,1.7294188999999998,10805.235,496.02747,10370.0625,0.0,-65.26414,-19.480936
16005,Non,SHS,3323,31.795668539091306,0.40736059999999996,99.0,99.0,99.0,SA_PV_2025,0.40736059999999996,108.71238000000001,9.0625105,56621.652,499.86264000000006,54341.258,0.0,-65.67003000000001,-18.68749
16006,Non,SHS,3883,14.674923941569025,0.39898786,99.0,99.0,99.0,SA_PV_2025,0.39898786,50.174946000000006,4.0967274,25595.941000000003,489.58865,24565.084,0.0,-66.293396,-18.166044
16015,SA_PV2012,SHS,2498,7.571128223257607,0.47044715,99.0,99.0,99.0,SA_PV_2025,0.47044715,25.8864,2.1860147,15570.659,577.2746599999999,14943.5625,0.0,-65.75999499999999,-18.260813
16021,SA_Diesel2012,SHS,3824,22.425396519224783,0.36832285,99.0,99.0,99.0,SA_PV_2025,0.36832285,76.67454000000001,5.779234400000001,36108.074,451.96033,34653.85,0.0,-66.863525,-20.172747
16025,Non,SHS,4034,36.68730986854632,0.38808846,99.0,99.0,99.0,SA_PV_2025,0.38808846,125.43736000000001,9.962036,62241.8,476.21423,59735.06,0.0,-66.65131,-18.406097
16026,Non,SHS,4092,29.34984788898755,0.3954643,99.0,99.0,99.0,SA_PV_2025,0.3954643,100.34989,8.121097,50739.793,485.26495,48696.285,0.0,-66.21998599999999,-18.405596
16027,Non,SHS,3630,17.12074460044703,0.37342927,99.0,99.0,99.0,SA_PV_2025,0.37342927,58.537437,4.473346,27949.017999999996,458.2263,26823.392999999996,0.0,-66.218414,-20.910328
16031,SA_PV2012,SHS,2798,12.434592182388993,0.41497377,99.0,99.0,99.0,SA_PV_2025,0.41497377,42.51504,3.6103866,22557.334,509.2046,21648.854,0.0,-65.782776,-18.11338
16033,SA_PV2012,SHS,3661,8.975415715447486,0.37420633,99.0,99.0,99.0,SA_PV_2025,0.37420633,30.687790000000003,2.3499966,14682.542,459.1798,14091.214,0.0,-66.32519,-20.121037
16035,Non,SHS,3451,33.01857887876693,0.40065490000000004,99.0,99.0,99.0,SA_PV_2025,0.40065490000000004,112.89363,9.256149,57831.492,491.63425,55502.375,0.0,-65.51297,-19.28356
16037,SA_PV2012,SHS,2952,24.275953999108488,0.38809317,99.0,99.0,99.0,SA_PV_2025,0.38809317,83.00177,6.5919490000000005,41185.832,476.22003,39527.105,0.0,-65.57383,-20.427103
16041,SA_PV2012,Highlands,3235,90.93276863557688,99.0,0.46058175,0.48213726,0.34271717,Grid2025,0.34271717,310.90767999999997,15.9071245,149633.08,371.30435,115441.375,0.14212565,-65.474174,-18.75988
16044,SA_PV2012,SHS,3140,16.32696636320451,0.4603741,99.0,99.0,99.0,SA_PV_2025,0.4603741,55.823432999999994,4.6131544,32858.816,564.91425,31535.452999999998,0.0,-66.08952,-18.196987
16050,SA_Diesel2012,SHS,3239,28.151190271850236,0.4058064,99.0,99.0,99.0,SA_PV_2025,0.4058064,96.25157,7.993135499999999,49940.305,497.9555,47928.996,0.0,-66.19449,-17.971767
16057,Non,SHS,3688,7.337461970784513,0.40269008,99.0,99.0,99.0,SA_PV_2025,0.40269008,25.087473000000003,2.0673703999999997,12916.723,494.13156,12396.511999999999,0.0,-66.22621,-18.064926
16060,Non,SHS,3040,36.68730986854632,0.40809914,99.0,99.0,99.0,SA_PV_2025,0.40809914,125.43736000000001,10.4757,65451.12,500.7689,62815.13,0.0,-65.70954,-18.577137
16073,SA_Diesel2012,Highlands,3774,75.39305909356345,99.0,0.45210662,0.5030635999999999,99.0,MG_PV_2025,0.45210662,257.77597000000003,21.585,165888.73,568.50214,146546.19,0.0,-66.81588,-20.344564000000002
16076,SA_PV2012,SHS,3844,6.734067550190005,0.44779572,99.0,99.0,99.0,SA_PV_2025,0.44779572,23.02441,1.8507129,13182.354,549.4796,12651.444,0.0,-66.58912,-18.215126
16078,SA_Diesel2012,SHS,3346,11.828148547656784,0.40625262,99.0,99.0,99.0,SA_PV_2025,0.40625262,40.44155,3.3621300000000005,21006.25,498.50307999999995,20160.238,0.0,-65.847305,-18.440642999999998
16083,Non,SHS,3414,35.464399528870686,0.40181917,99.0,99.0,99.0,SA_PV_2025,0.40181917,121.25612,9.97068,62295.805,493.06287000000003,59786.89,0.0,-65.91408,-18.564062
16084,SA_PV2012,Highlands,3278,50.53098958068684,99.0,0.5135390000000001,0.5393611,99.0,MG_PV_2025,0.5135390000000001,172.7702,16.466925,131176.3,670.7244,115881.195,0.0,-65.54534,-19.138329000000002
16085,SA_PV2012,SHS,3648,32.00319025767111,0.4048552,99.0,99.0,99.0,SA_PV_2025,0.4048552,109.42192,9.065557499999999,56640.69,496.78833,54359.53,0.0,-65.66659,-18.828689999999998
16091,SA_PV2012,SHS,3620,40.57677581291853,0.39977726,99.0,99.0,99.0,SA_PV_2025,0.39977726,138.73581000000001,11.350033999999999,70913.87,490.55728,68057.87,0.0,-65.96271,-18.593
16093,Non,SHS,4267,2.4458206571231544,0.39679655,99.0,99.0,99.0,SA_PV_2025,0.39679655,8.362491,0.6790379,4242.5605,486.89975,4071.6948,0.0,-65.82126,-19.016045000000002
16094,Non,SHS,3623,22.012385915278287,0.40087765,99.0,99.0,99.0,SA_PV_2025,0.40087765,75.26241999999999,6.174197,38575.76,491.90756,37022.152,0.0,-66.00074000000001,-18.467407
16098,Non,SHS,3218,33.01857887876693,0.40050712,99.0,99.0,99.0,SA_PV_2025,0.40050712,112.89363,9.252735000000001,57810.16,491.45288,55481.9,0.0,-65.98445,-18.513464000000003
16102,SA_PV2012,Highlands,4063,98.70749393430859,99.0,0.4455459,0.49595267,0.41806787,Grid2025,0.41806787,337.4902,17.177335999999997,197107.28,465.68225,157163.2,3.817564,-66.37597,-18.704031
16107,Non,SHS,3304,29.34984788898755,0.37676838,99.0,99.0,99.0,SA_PV_2025,0.37676838,100.34989,7.7371645000000004,48341.023,462.32364,46394.13,0.0,-66.07088,-20.811466
16108,Non,SHS,3946,17.12074460044703,0.38825697,99.0,99.0,99.0,SA_PV_2025,0.38825697,58.537437,4.650969,29058.787,476.42105,27888.467,0.0,-66.43606,-18.594374
16109,SA_PV2012,SHS,4131,10.410788782232043,0.42255002,99.0,99.0,99.0,SA_PV_2025,0.42255002,35.595467,2.6998734,19230.799,518.5012,18456.293,0.0,-66.43425,-21.167053
16122,SA_PV2012,SHS,3950,10.217496744934383,0.42668352,99.0,99.0,99.0,SA_PV_2025,0.42668352,34.93458,2.6756667999999997,19058.377,523.57336,18290.816000000003,0.0,-66.65489000000001,-19.625006
16125,SA_PV2012,SHS,4156,32.27708971750031,0.42099544,99.0,99.0,99.0,SA_PV_2025,0.42099544,110.358406,8.339758,59402.855,516.5936,57010.453,0.0,-66.581406,-21.527225
16127,SA_Diesel2012,SHS,3788,22.83434150529593,0.3608671,99.0,99.0,99.0,SA_PV_2025,0.3608671,78.07276,5.765505,36022.293,442.81158,34571.523,0.0,-68.32589,-20.810257
16129,Non,SHS,4027,31.795668539091306,0.38682112,99.0,99.0,99.0,SA_PV_2025,0.38682112,108.71238000000001,8.60557,53766.74,474.65912000000003,51601.324,0.0,-66.58761,-18.534428
16132,SA_PV2012,SHS,3850,47.72588677277548,0.36466905,99.0,99.0,99.0,SA_PV_2025,0.36466905,163.17928999999998,12.177396,76083.15,447.47684000000004,73018.95,0.0,-68.53318,-19.735101999999998
16137,SA_PV2012,SHS,3119,12.682488107662456,0.45103565,99.0,99.0,99.0,SA_PV_2025,0.45103565,43.36262,3.5107262,25006.382999999998,553.45526,23999.27,0.0,-65.45805,-19.636038
16141,SA_PV2012,SHS,3963,13.077344411496535,0.42028084,99.0,99.0,99.0,SA_PV_2025,0.42028084,44.71267,3.3731902000000002,24026.732000000004,515.7168,23059.074,0.0,-66.67113499999999,-21.318842
16142,SA_PV2012,SHS,3129,7.388875645285062,0.56833816,99.0,99.0,99.0,SA_PV_2025,0.56833816,25.263262,1.9447595000000002,18357.805,697.3945,17618.457,0.0,-65.98634,-21.715488
16143,Non,SHS,3478,36.68730986854632,0.40295714,99.0,99.0,99.0,SA_PV_2025,0.40295714,125.43736000000001,10.343708,64626.445,494.45926,62023.664000000004,0.0,-65.88135,-18.558101999999998
16145,Non,SHS,2958,12.229103285615768,0.3854633,99.0,99.0,99.0,SA_PV_2025,0.3854633,41.812453999999995,3.2982167999999996,20606.926,472.99298,19776.998,0.0,-65.682014,-20.075504000000002
16147,Non,SHS,3617,34.24148918919505,0.3936801,99.0,99.0,99.0,SA_PV_2025,0.3936801,117.074875,9.431867,58929.35,483.07562,56556.015999999996,0.0,-65.809685,-19.201320000000003
16149,SA_PV2012,SHS,3334,45.466384332558434,0.39546087,99.0,99.0,99.0,SA_PV_2025,0.39546087,155.45383999999999,12.580428999999999,78601.26,485.26074000000006,75435.65,0.0,-66.42158,-18.224838000000002
