,Total GHI Energy
1867,2497.956
1868,2501.861
1869,2519.113
1870,2493.493
1871,2482.578
1872,2561.416
1873,2564.684
1874,2586.83
1875,1798.645
1876,1797.206
1877,1781.455
1878,2471.848
1879,2407.786
1880,2337.413
1881,2521.045
1882,2457.978
1883,2439.854
1884,2466.729
1885,2325.529
1886,2433.36
1887,2412.09
1888,2445.713
1889,2433.328
1890,2509.066
1891,2320.015
1892,2579.087
1893,2422.492
1894,2567.099
1895,2448.332
1896,2535.05
1897,2401.831
1898,2559.443
1899,2003.061
1900,2568.597
1901,2464.989
1902,2383.085
1903,2438.96
1904,2455.336
1905,2439.799
1906,2387.958
1907,2640.919
1908,2483.625
1909,2438.445
1910,2517.13
1911,2444.733
1912,2375.191
1913,2494.341
1914,2366.163
1915,1996.381
1916,2013.136
1917,2054.849
1918,1998.979
1919,2101.058
1920,1975.841
1921,1992.207
1922,2032.375
1923,1992.814
1924,1919.03
1925,2053.508
1926,1988.336
1927,1959.095
1928,2026.149
1929,1980.659
1930,2043.501
1931,2142.919
1932,1992.713
1933,2000.818
1934,1988.311
1935,1956.633
1936,2160.609
1937,1957.542
1938,2024.721
1939,2002.178
1940,2031.15
1941,1999.863
1942,2088.064
1943,2173.766
1944,2047.327
1945,2034.903
1946,1934.502
1947,1991.728
1948,1997.983
1949,2033.079
1950,2010.121
1951,2026.452
1952,1981.13
1953,2001.448
1954,2155.339
1955,1993.292
1956,2187.45
1957,2217.677
1958,2180.884
1959,2202.7
1960,2172.163
1961,1768.256
1962,1826.04
1963,2235.052
1964,2398.811
1965,2051.726
1966,1843.767
1967,1820.436
1968,1780.64
1969,1845.187
1970,1785.942
1971,1790.93
1972,1791.464
1973,1818.225
1974,1770.687
1975,1840.251
1976,1831.848
1977,1784.43
1978,1775.654
1979,1776.055
1980,1775.357
1981,2257.595
1982,2138.234
1983,1957.27
1984,2139.289
1985,2029.529
1986,2326.56
1987,1940.401
1988,2227.059
1989,2167.239
1990,1937.94
1991,2344.254
1992,2080.921
1993,2356.084
1994,2038.517
1995,2105.046
1996,1922.698
1997,2135.921
1998,2237.776
1999,2364.577
2000,2045.514
2001,1927.214
2002,2154.585
2003,2173.489
2004,2244.753
2005,2228.133
2006,2181.479
2007,2308.741
2008,2204.62
2009,2340.76
2010,2264.085
2011,2329.045
2012,2168.885
2013,1875.201
2014,2319.9
2015,2472.674
2016,2410.356
2017,1864.973
2018,2472.989
2019,2451.997
2020,2153.914
2021,2132.001
2022,2479.915
2023,1856.402
2024,2412.82
2025,2211.986
2026,1745.691
2027,2263.9
2028,2458.992
2029,2322.084
2030,2493.514
2031,2362.574
2032,2471.193
2033,2382.121
2034,2501.658
2035,2474.31
2036,2365.209
2037,2581.889
2038,1777.03
2039,2216.106
2040,2267.319
2041,2448.253
2042,2405.396
2043,2265.191
2044,2469.214
2045,2582.108
2046,2553.457
2047,2451.087
2048,2497.614
2049,2492.223
2050,2496.195
2051,2548.608
2052,2451.938
2053,2573.848
2054,2503.51
2055,2573.259
2056,2549.907
2057,2503.132
2058,2558.664
2059,2500.841
2060,2262.184
2061,2584.067
2062,2504.282
2063,2495.774
2064,2495.294
2065,2560.615
2066,2476.941
2067,2524.499
2068,2557.537
2069,2501.32
2070,2581.89
2071,2505.947
2072,1814.206
2073,1768.325
2074,1771.479
2075,1771.047
2076,1797.946
2077,1790.977
2078,1813.806
2079,1816.365
2080,2633.444
2081,2561.58
2082,2540.072
2083,2407.747
2084,2461.891
2085,2429.586
2086,2463.715
2087,2468.042
2088,2324.522
2089,2463.696
2090,2370.444
2091,2412.271
2092,2460.256
2093,2419.473
2094,2330.613
2095,2363.812
2096,2541.514
2097,2462.033
2098,2409.424
2099,2433.662
2100,2453.593
2101,2561.056
2102,2439.984
2103,2483.16
2104,2524.233
2105,2473.84
2106,2387.993
2107,2470.996
2108,2437.23
2109,2439.721
2110,2386.655
2111,2326.656
2112,1981.455
2113,2001.363
2114,1970.735
2115,2047.636
2116,1987.707
2117,2473.638
2118,2043.078
2119,1935.199
2120,2067.839
2121,2009.095
2122,2027.413
2123,2094.057
2124,1994.29
2125,1993.271
2126,2052.576
2127,1972.463
2128,2003.273
2129,2042.229
2130,1990.695
2131,2027.745
2132,2000.877
2133,1994.937
2134,1997.329
2135,2001.526
2136,1988.246
2137,2056.235
2138,1915.556
2139,2123.192
2140,2038.713
2141,2003.529
2142,2073.16
2143,2163.283
2144,2098.419
2145,2136.734
2146,2197.632
2147,2192.409
2148,2175.284
2149,2200.476
2150,1887.877
2151,2548.397
2152,2170.993
2153,2138.394
2154,1774.928
2155,1832.329
2156,1768.263
2157,1809.411
2158,1832.556
2159,1845.505
2160,1814.977
2161,1821.045
2162,1821.538
2163,1864.679
2164,1803.998
2165,1775.602
2166,1758.886
2167,1806.432
2168,2140.842
2169,2384.968
2170,1948.62
2171,2208.153
2172,2255.265
2173,1940.37
2174,2175.714
2175,1997.495
2176,2309.262
2177,2235.251
2178,2015.569
2179,2140.009
2180,2301.872
2181,2154.458
2182,1922.621
2183,2323.531
2184,2341.417
2185,2073.26
2186,2317.325
2187,2295.515
2188,2336.093
2189,2350.706
2190,1913.915
2191,2168.427
2192,2017.43
2193,2178.803
2194,2320.2
2195,1912.874
2196,2295.89
2197,2387.078
2198,2319.449
2199,2140.629
2200,2202.95
2201,2475.07
2202,1864.323
2203,2006.834
2204,1859.61
2205,2261.246
2206,2285.758
2207,2304.495
2208,2286.832
2209,2466.837
2210,2359.898
2211,1846.093
2212,2432.926
2213,2132.818
2214,2381.601
2215,2103.321
2216,2473.257
2217,2473.652
2218,2299.924
2219,2394.92
2220,1843.562
2221,2217.676
2222,2251.11
2223,2472.517
2224,2401.972
2225,2470.264
2226,2131.702
2227,2485.806
2228,2227.248
2229,2493.28
2230,1827.759
2231,2501.877
2232,2580.665
2233,2557.849
2234,2523.62
2235,2570.116
2236,2533.055
2237,2503.673
2238,2483.195
2239,2505.184
2240,2472.445
2241,2538.95
2242,2568.579
2243,2602.348
2244,2585.62
2245,2396.367
2246,2503.543
2247,2503.618
2248,2589.896
2249,1791.502
2250,1809.694
2251,1791.981
2252,1791.608
2253,2465.245
2254,2380.396
2255,2474.777
2256,2530.719
2257,2312.761
2258,2344.106
2259,2466.342
2260,2399.77
2261,2507.28
2262,2539.555
2263,2476.615
2264,2561.413
2265,2504.76
2266,2638.404
2267,2347.852
2268,2384.864
2269,2454.055
2270,2433.674
2271,2565.466
2272,2489.665
2273,2335.705
2274,2369.859
2275,2393.079
2276,2345.72
2277,2452.748
2278,2501.877
2279,2349.091
2280,2575.409
2281,2438.092
2282,2489.105
2283,2558.131
2284,2492.58
2285,2556.956
2286,2382.738
2287,2552.549
2288,2001.101
2289,2043.946
2290,1991.353
2291,2059.679
2292,1996.896
2293,2140.518
2294,2153.927
2295,1999.348
2296,1991.106
2297,1962.899
2298,1990.95
2299,1992.707
2300,2039.034
2301,2200.842
2302,1918.964
2303,2050.008
2304,2029.484
2305,2015.613
2306,2012.178
2307,1900.197
2308,1993.416
2309,2139.677
2310,1991.659
2311,1992.456
2312,2140.701
2313,2030.804
2314,2388.738
2315,2311.156
2316,2284.079
2317,2175.979
2318,2394.812
2319,2143.602
2320,1888.068
2321,1845.935
2322,2539.869
2323,2286.408
2324,2065.373
2325,2063.081
2326,2258.933
2327,2051.842
2328,2322.443
2329,1824.388
2330,1836.309
2331,1778.437
2332,1815.184
2333,1814.027
2334,1879.518
2335,1871.522
2336,1766.209
2337,1884.304
2338,1765.011
2339,1822.92
2340,1788.08
2341,1841.923
2342,1820.999
2343,1808.787
2344,2126.089
2345,2165.042
2346,2222.693
2347,1949.295
2348,2324.924
2349,2297.035
2350,1906.649
2351,2294.876
2352,2176.6
2353,2114.821
2354,2244.153
2355,1950.901
2356,2369.8
2357,2136.388
2358,2367.773
2359,2196.609
2360,2263.789
2361,2173.138
2362,2342.597
2363,2187.68
2364,2356.505
2365,2306.872
2366,2261.903
2367,2394.062
2368,2455.874
2369,2307.511
2370,2495.751
2371,1837.839
2372,1740.795
2373,2106.042
2374,2276.532
2375,2222.195
2376,2255.582
2377,1877.391
2378,2489.858
2379,2313.801
2380,1876.754
2381,1963.445
2382,1755.397
2383,2434.343
2384,2464.146
2385,1880.322
2386,2482.018
2387,2382.009
2388,2470.712
2389,1873.553
2390,2382.86
2391,1939.577
2392,2131.517
2393,2200.17
2394,2234.67
2395,2090.065
2396,2482.004
2397,2480.189
2398,1862.733
2399,2128.655
2400,2102.57
2401,2423.618
2402,2395.212
2403,2493.064
2404,2549.23
2405,2568.097
2406,2499.862
2407,2506.056
2408,2494.881
2409,2532.096
2410,2509.777
2411,1813.32
2412,1770.324
2413,1770.605
2414,1775.297
2415,1799.995
2416,1789.55
2417,1808.018
2418,2412.228
2419,2490.438
2420,2438.126
2421,2564.536
2422,2483.474
2423,2301.148
2424,2443.331
2425,2512.46
2426,2654.764
2427,2472.273
2428,2399.4
2429,2494.231
2430,2491.842
2431,2512.841
2432,2347.144
2433,2435.149
2434,2420.44
2435,2386.518
2436,2574.88
2437,2459.548
2438,2387.904
2439,2434.231
2440,2597.549
2441,2338.827
2442,2377.976
2443,2474.0
2444,2474.382
2445,2471.049
2446,2404.012
2447,1994.873
2448,2001.69
2449,2098.218
2450,2078.293
2451,1908.217
2452,1998.641
2453,2060.577
2454,2077.637
2455,2038.514
2456,2153.29
2457,1986.576
2458,1993.532
2459,1977.514
2460,2001.007
2461,2051.224
2462,2040.284
2463,1981.915
2464,1991.859
2465,2179.434
2466,2214.279
2467,1776.834
2468,1824.327
2469,1921.762
2470,1865.835
2471,2164.477
2472,2112.285
2473,2034.667
2474,2237.425
2475,1771.178
2476,1844.115
2477,1781.093
2478,1790.617
2479,1777.973
2480,1780.672
2481,1854.644
2482,1839.736
2483,1806.116
2484,1780.829
2485,2258.648
2486,2036.237
2487,2326.109
2488,2017.198
2489,2136.655
2490,1916.591
2491,2191.972
2492,1911.871
2493,2324.262
2494,2304.722
2495,2224.695
2496,1875.216
2497,2438.261
2498,2393.756
2499,1854.637
2500,2484.603
2501,2392.527
2502,2276.018
2503,2235.545
2504,2382.822
2505,2486.79
2506,1854.876
2507,2276.215
2508,2433.26
2509,2357.461
2510,1860.917
2511,2232.113
2512,2480.207
2513,2441.404
2514,2326.732
2515,1878.856
2516,2265.193
2517,2331.283
2518,2361.399
2519,2469.032
2520,1881.065
2521,2487.402
2522,2586.066
2523,2506.411
2524,1791.399
2525,1790.945
2526,1775.774
2527,1791.598
2528,1775.163
2529,2506.677
2530,2388.574
2531,2486.788
2532,2370.483
2533,2299.306
2534,2423.014
2535,2521.416
2536,2409.193
2537,2509.115
2538,2356.231
2539,2405.365
2540,2430.118
2541,2668.795
2542,2466.876
2543,2420.309
2544,2349.011
2545,2572.519
2546,2455.938
2547,2493.848
2548,2533.178
2549,2457.505
2550,2651.192
2551,2351.755
2552,2354.401
2553,2577.916
2554,2482.167
2555,2034.315
2556,1977.554
2557,1986.018
2558,2050.448
2559,2000.524
2560,2076.373
2561,2184.72
2562,1992.057
2563,2112.958
2564,2075.7
2565,2141.287
2566,2072.571
2567,1993.209
2568,1987.345
2569,2030.008
2570,2142.897
2571,1992.266
2572,1993.314
2573,1991.818
2574,2037.096
2575,2038.12
2576,2037.116
2577,2332.686
2578,2198.639
2579,2315.624
2580,2201.218
2581,2214.105
2582,2186.945
2583,2012.961
2584,1999.321
2585,2140.313
2586,2513.676
2587,2455.152
2588,2131.755
2589,2137.816
2590,2500.97
2591,2000.396
2592,1908.763
2593,1996.758
2594,1790.457
2595,2542.486
2596,2137.396
2597,2137.451
2598,1999.725
2599,2067.456
2600,2471.704
2601,2045.744
2602,2418.77
2603,2301.699
2604,2005.327
2605,1879.471
2606,2492.005
2607,2509.497
2608,2178.686
2609,2009.666
2610,1990.306
2611,2512.911
2612,2143.998
2613,2494.71
2614,2514.541
2615,2096.11
2616,2240.657
2617,2123.624
2618,2396.633
2619,1774.246
2620,2496.227
2621,2050.257
2622,2172.934
2623,1830.046
2624,2167.883
2625,2519.337
2626,2396.337
2627,2201.23
2628,2178.114
2629,2604.221
2630,2075.347
2631,2386.628
2632,1824.205
2633,1770.177
2634,1788.154
2635,1773.311
2636,1792.888
2637,1778.374
2638,1784.626
2639,1824.433
2640,1855.975
2641,1773.265
2642,1791.887
2643,1779.541
2644,1875.402
2645,1791.73
2646,1773.34
2647,1810.042
2648,1857.66
2649,1785.759
2650,1841.145
2651,1796.766
2652,1771.634
2653,2070.24
2654,1774.425
2655,1774.639
2656,2350.865
2657,1913.801
2658,2084.339
2659,2181.154
2660,2320.585
2661,2160.953
2662,2254.655
2663,2196.032
2664,2292.855
2665,2227.217
2666,2103.173
2667,2371.669
2668,1954.692
2669,1925.085
2670,2155.57
2671,2205.953
2672,2253.176
2673,2276.424
2674,2154.444
2675,1960.492
2676,2348.952
2677,1931.411
2678,2269.383
2679,1912.853
2680,2272.467
2681,2220.769
2682,2171.442
2683,2172.663
2684,2273.616
2685,2163.512
2686,2330.06
2687,2191.379
2688,2225.978
2689,2258.738
2690,2187.766
2691,2186.104
2692,2286.841
2693,2050.313
2694,1774.916
2695,1769.348
2696,2435.125
2697,2212.538
2698,2487.45
2699,1762.161
2700,2233.075
2701,2426.366
2702,2223.985
2703,2122.755
2704,2480.774
2705,2510.355
2706,2389.538
2707,2164.668
2708,2296.485
2709,1912.633
2710,2484.937
2711,1807.914
2712,2364.459
2713,1854.576
2714,2477.899
2715,1775.973
2716,1889.65
2717,2250.757
2718,2236.749
2719,2260.889
2720,2118.473
2721,2446.672
2722,2393.049
2723,2491.882
2724,2255.451
2725,2416.412
2726,1904.798
2727,1826.193
2728,2313.963
2729,1769.786
2730,2401.715
2731,2015.304
2732,2295.493
2733,1874.507
2734,1853.59
2735,2319.818
2736,1828.678
2737,2254.597
2738,2355.539
2739,1833.451
2740,2447.425
2741,2485.092
2742,2559.8
2743,2521.364
2744,2490.489
2745,2517.85
2746,2571.94
2747,2473.424
2748,2574.131
2749,2514.626
2750,2527.374
2751,2569.352
2752,2464.853
2753,2493.844
2754,2490.679
2755,2579.333
2756,2411.319
2757,2365.998
2758,2564.744
2759,2579.956
2760,2536.762
2761,2490.314
2762,2486.339
2763,2522.778
2764,2556.263
2765,2569.985
2766,2578.395
2767,2531.206
2768,2396.957
2769,2479.156
2770,2500.917
2771,1767.922
2772,1797.142
2773,1785.152
2774,2466.87
2775,2343.497
2776,2498.407
2777,2658.897
2778,2549.081
2779,2562.896
2780,2632.998
2781,2488.337
2782,2393.464
2783,2479.684
2784,2422.803
2785,2475.337
2786,2395.691
2787,2514.288
2788,2319.159
2789,2390.914
2790,2471.511
2791,2462.221
2792,2422.931
2793,2474.214
2794,2170.046
2795,2469.092
2796,2046.573
2797,2093.678
2798,2481.6
2799,2649.315
2800,2364.413
2801,1813.6
2802,2421.683
2803,2440.235
2804,2422.911
2805,2397.669
2806,2576.07
2807,2467.011
2808,2511.882
2809,2376.289
2810,2383.642
2811,2501.923
2812,2347.872
2813,2312.801
2814,2417.167
2815,2583.05
2816,2465.598
2817,2444.989
2818,2568.403
2819,2369.435
2820,2011.218
2821,2024.936
2822,2155.262
2823,2008.627
2824,1993.202
2825,1924.986
2826,2478.848
2827,1997.585
2828,2037.397
2829,1982.435
2830,2197.594
2831,2174.164
2832,1991.488
2833,2309.147
2834,1769.44
2835,1839.97
2836,1820.435
2837,1835.534
2838,1784.732
2839,1823.31
2840,1787.659
2841,1835.529
2842,1780.555
2843,1780.383
2844,1834.402
2845,1816.563
2846,1856.626
2847,1827.393
2848,1775.041
2849,1931.76
2850,1824.212
2851,1790.848
2852,1771.271
2853,1836.311
2854,1775.499
2855,1765.727
2856,1779.949
2857,1819.242
2858,1832.015
2859,1779.274
2860,1874.061
2861,1767.375
2862,1807.506
2863,1772.488
2864,1821.273
2865,1867.422
2866,1783.589
2867,1774.596
2868,1853.513
2869,1831.869
2870,1937.107
2871,2102.946
2872,2164.756
2873,2226.638
2874,2175.279
2875,1918.562
2876,1949.243
2877,2283.182
2878,2259.155
2879,1916.639
2880,2297.761
2881,2291.98
2882,2323.222
2883,2349.549
2884,1911.551
2885,2398.962
2886,1913.037
2887,2086.7
2888,2194.354
2889,2044.131
2890,2108.493
2891,2144.311
2892,2066.515
2893,2335.722
2894,1922.491
2895,2276.465
2896,1925.456
2897,1924.716
2898,2118.523
2899,2039.201
2900,1930.544
2901,1912.921
2902,1935.55
2903,2165.101
2904,2203.748
2905,1941.143
2906,2237.388
2907,2151.253
2908,2216.176
2909,2177.766
2910,2188.197
2911,2078.394
2912,2295.019
2913,2343.097
2914,1916.488
2915,2102.5
2916,2162.08
2917,2147.442
2918,2110.962
2919,1890.017
2920,2297.157
2921,2228.376
2922,2199.966
2923,1928.179
2924,2388.341
2925,2348.242
2926,1918.658
2927,1909.384
2928,2137.249
2929,1909.812
2930,1960.962
2931,1931.399
2932,1917.005
2933,2326.814
2934,2263.078
2935,2225.284
2936,2280.612
2937,2330.283
2938,2291.432
2939,1910.635
2940,2149.514
2941,2242.475
2942,2333.071
2943,2344.986
2944,1932.369
2945,2087.721
2946,2130.339
2947,2163.723
2948,2268.574
2949,1946.459
2950,2166.068
2951,2158.019
2952,1914.474
2953,2347.854
2954,1914.623
2955,2130.28
2956,1921.791
2957,2110.566
2958,1915.449
2959,2170.016
2960,1923.074
2961,2387.322
2962,2188.378
2963,2351.721
2964,2234.977
2965,2383.365
2966,2248.422
2967,2111.531
2968,2203.11
2969,2332.652
2970,2091.104
2971,2012.082
2972,2044.624
2973,2103.038
2974,2207.071
2975,1907.997
2976,2425.511
2977,2378.329
2978,2064.128
2979,1910.707
2980,2229.639
2981,2075.706
2982,2076.348
2983,2216.921
2984,2331.125
2985,2017.162
2986,2358.441
2987,2163.956
2988,2217.875
2989,2382.876
2990,2355.997
2991,2342.965
2992,2364.954
2993,1920.928
2994,1920.531
2995,2104.117
2996,2041.412
2997,2139.681
2998,2177.909
2999,2248.391
3000,2080.819
3001,2301.93
3002,2372.656
3003,2153.262
3004,2110.008
3005,2208.763
3006,2409.744
3007,1924.995
3008,2232.648
3009,1901.63
3010,2012.83
3011,2256.882
3012,2153.882
3013,1918.759
3014,2382.499
3015,2049.585
3016,2136.43
3017,2326.233
3018,1817.13
3019,2254.758
3020,1913.225
3021,2356.358
3022,1930.683
3023,2067.209
3024,2216.417
3025,1911.334
3026,2188.086
3027,2213.878
3028,2227.788
3029,2149.816
3030,2215.764
3031,2377.491
3032,1919.678
3033,2205.277
3034,2194.389
3035,2198.158
3036,2325.707
3037,2326.342
3038,2225.14
3039,2293.293
3040,2243.978
3041,2362.774
3042,2285.42
3043,2196.215
3044,2250.634
3045,2306.489
3046,2245.398
3047,2225.766
3048,2223.482
3049,2263.652
3050,2324.635
3051,2193.191
3052,2391.55
3053,2320.104
3054,2304.322
3055,2254.362
3056,2256.085
3057,2198.265
3058,2339.77
3059,2181.833
3060,2255.472
3061,2236.347
3062,2205.422
3063,2201.542
3064,2218.048
3065,2182.668
3066,2154.739
3067,2416.48
3068,2337.196
3069,2320.11
3070,2275.573
3071,2401.431
3072,2175.094
3073,2297.789
3074,2367.888
3075,2223.489
3076,2201.192
3077,2169.616
3078,2352.952
3079,2268.539
3080,2188.895
3081,2403.21
3082,2243.65
3083,2217.78
3084,2370.971
3085,2375.214
3086,2194.972
3087,2296.911
3088,2190.027
3089,2207.454
3090,2218.521
3091,2171.405
3092,2236.168
3093,2259.686
3094,2169.587
3095,2363.297
3096,2210.644
3097,2397.708
3098,2189.727
3099,2345.31
3100,2218.468
3101,2203.336
3102,2268.536
3103,2256.512
3104,2187.037
3105,2319.842
3106,2401.65
3107,2293.539
3108,2174.216
3109,2208.374
3110,2303.639
3111,2177.3
3112,2156.407
3113,2197.969
3114,2223.59
3115,2272.804
3116,2456.345
3117,2091.628
3118,2444.434
3119,1989.064
3120,2241.423
3121,1850.54
3122,2460.071
3123,1832.812
3124,1858.093
3125,2170.23
3126,2324.516
3127,2218.623
3128,2131.705
3129,2489.301
3130,2302.367
3131,2336.939
3132,2368.908
3133,2394.951
3134,2311.533
3135,2487.007
3136,2022.004
3137,2381.932
3138,2167.13
3139,1893.604
3140,2228.561
3141,2455.464
3142,2207.911
3143,1855.573
3144,2412.736
3145,2130.398
3146,2297.516
3147,1757.491
3148,2352.244
3149,2422.163
3150,2394.035
3151,2383.246
3152,2306.696
3153,2392.797
3154,1857.468
3155,1908.574
3156,2339.219
3157,1832.749
3158,2247.152
3159,2444.417
3160,2468.341
3161,1995.116
3162,1879.495
3163,2276.495
3164,2125.529
3165,2150.727
3166,1879.058
3167,2278.401
3168,2416.402
3169,1866.557
3170,2250.027
3171,2261.82
3172,2466.875
3173,1852.854
3174,2114.724
3175,1865.002
3176,2252.635
3177,2285.507
3178,1824.497
3179,2424.748
3180,2422.471
3181,2274.265
3182,2294.35
3183,2266.714
3184,2479.089
3185,2465.435
3186,1830.686
3187,2484.819
3188,2391.222
3189,2426.589
3190,2480.707
3191,1933.475
3192,1877.838
3193,1866.214
3194,2204.979
3195,2273.204
3196,1862.841
3197,2185.7
3198,2277.099
3199,2288.334
3200,2165.984
3201,1865.764
3202,2288.679
3203,1848.189
3204,2090.584
3205,2312.478
3206,2274.153
3207,2249.809
3208,2214.13
3209,1880.253
3210,2450.914
3211,2491.418
3212,2120.454
3213,2153.702
3214,2111.67
3215,2448.865
3216,2306.026
3217,2246.819
3218,2271.519
3219,2172.091
3220,2297.722
3221,2476.789
3222,2253.586
3223,2203.279
3224,2147.059
3225,1884.908
3226,2251.562
3227,1879.857
3228,2164.317
3229,2434.37
3230,2364.432
3231,2157.74
3232,2374.583
3233,2215.933
3234,1878.872
3235,2303.622
3236,2277.768
3237,2174.719
3238,2472.611
3239,1871.424
3240,2337.785
3241,2155.906
3242,2487.474
3243,2313.162
3244,2476.397
3245,2475.656
3246,1838.301
3247,2218.168
3248,1830.68
3249,1785.565
3250,2462.299
3251,2417.956
3252,2391.942
3253,2336.216
3254,2171.756
3255,2216.39
3256,2174.341
3257,2348.42
3258,2166.065
3259,2409.598
3260,2284.019
3261,2041.948
3262,1942.501
3263,2301.317
3264,2138.735
3265,2288.419
3266,2244.151
3267,2433.943
3268,1860.079
3269,2271.492
3270,2471.708
3271,2165.214
3272,2424.52
3273,2450.667
3274,1859.94
3275,2143.632
3276,1837.513
3277,1869.573
3278,1911.371
3279,1836.999
3280,1835.92
3281,2439.476
3282,1884.084
3283,2303.495
3284,2238.203
3285,1871.093
3286,2267.404
3287,2320.072
3288,2292.559
3289,2460.882
3290,2120.678
3291,1845.685
3292,1863.207
3293,2311.384
3294,2341.745
3295,2249.763
3296,1827.85
3297,2242.578
3298,2147.441
3299,2480.978
3300,2374.74
3301,1858.52
3302,2267.956
3303,2351.631
3304,1858.52
3305,2206.741
3306,2331.352
3307,1921.364
3308,1793.692
3309,2215.259
3310,2214.06
3311,2260.032
3312,2264.37
3313,2241.031
3314,2475.31
3315,2423.281
3316,2650.045
3317,2427.756
3318,2588.692
