,Base_To_Peak_Ratio
11333,1e-06
11334,1e-06
11335,1e-06
11336,1e-06
11337,1e-06
11338,1e-06
11339,1e-06
11340,1e-06
11341,1e-06
11342,1e-06
11343,1e-06
11344,1e-06
11345,1e-06
11346,1e-06
11347,1e-06
11348,1e-06
11349,1e-06
11350,1e-06
11351,1e-06
11352,1e-06
11353,1e-06
11354,1e-06
11355,1e-06
11356,1e-06
11357,1e-06
11358,1e-06
11359,1e-06
11360,1e-06
11361,1e-06
11362,1e-06
11363,0.49
11364,1e-06
11365,1e-06
11366,1e-06
11367,1e-06
11368,1e-06
11369,1e-06
11370,1e-06
11371,1e-06
11372,1e-06
11373,1e-06
11374,1e-06
11375,1e-06
11376,1e-06
11377,1e-06
11378,1e-06
11379,1e-06
11380,1e-06
11381,1e-06
11382,1e-06
11383,1e-06
11384,1e-06
11385,1e-06
11386,1e-06
11387,1e-06
11388,1e-06
11389,1e-06
11390,1e-06
11391,1e-06
11392,1e-06
11393,1e-06
11394,1e-06
11395,1e-06
11396,1e-06
11397,1e-06
11398,1e-06
11399,1e-06
11400,1e-06
11401,1e-06
11402,1e-06
11403,1e-06
11404,1e-06
11405,1e-06
11406,1e-06
11407,1e-06
11408,1e-06
11409,1e-06
11410,1e-06
11411,1e-06
11412,1e-06
11413,1e-06
11414,1e-06
11415,1e-06
11416,1e-06
11417,1e-06
11418,1e-06
11419,1e-06
11420,1e-06
11421,1e-06
11422,1e-06
11423,1e-06
11424,1e-06
11425,1e-06
11426,1e-06
11427,1e-06
11428,1e-06
11429,1e-06
11430,1e-06
11431,1e-06
11432,1e-06
11433,1e-06
11434,1e-06
11435,1e-06
11436,1e-06
11437,1e-06
11438,1e-06
11439,1e-06
11440,1e-06
11441,1e-06
11442,1e-06
11443,1e-06
11444,1e-06
11445,0.48
11446,1e-06
11447,1e-06
11448,1e-06
11449,1e-06
11450,1e-06
11451,1e-06
11452,1e-06
11453,1e-06
11454,1e-06
11455,1e-06
11456,1e-06
11457,1e-06
11458,0.5
11459,1e-06
11460,1e-06
11461,1e-06
11462,1e-06
11463,1e-06
11464,1e-06
11465,1e-06
11466,1e-06
11467,1e-06
11468,1e-06
11469,1e-06
11470,1e-06
11471,1e-06
11472,1e-06
11473,1e-06
11474,1e-06
11475,1e-06
11476,1e-06
11477,1e-06
11478,1e-06
11479,1e-06
11480,1e-06
11481,1e-06
11482,1e-06
11483,1e-06
11484,1e-06
11485,1e-06
11486,1e-06
11487,1e-06
11488,1e-06
11489,1e-06
11490,1e-06
11491,1e-06
11492,1e-06
11493,1e-06
11494,1e-06
11495,1e-06
11496,1e-06
11497,1e-06
11498,1e-06
11499,1e-06
11500,1e-06
11501,1e-06
11502,1e-06
11503,1e-06
11504,1e-06
11505,1e-06
11506,1e-06
11507,1e-06
11508,1e-06
11509,1e-06
11510,1e-06
11511,1e-06
11512,1e-06
11513,1e-06
11514,1e-06
11515,1e-06
11516,1e-06
11517,1e-06
11518,1e-06
11519,1e-06
11520,1e-06
11521,1e-06
11522,1e-06
11523,1e-06
11524,1e-06
11525,1e-06
11526,1e-06
11527,1e-06
11528,1e-06
11529,1e-06
11530,1e-06
11531,1e-06
11532,1e-06
11533,1e-06
11534,1e-06
11535,1e-06
11536,1e-06
11537,1e-06
11538,1e-06
11539,1e-06
11540,1e-06
11541,1e-06
11542,1e-06
11543,1e-06
11544,1e-06
11545,1e-06
11546,1e-06
11547,1e-06
11548,1e-06
11549,1e-06
11550,1e-06
11551,1e-06
11552,1e-06
11553,1e-06
11554,1e-06
11555,1e-06
11556,1e-06
11557,1e-06
11558,1e-06
11559,1e-06
11560,1e-06
11561,1e-06
11562,1e-06
11563,1e-06
11564,1e-06
11565,1e-06
11566,1e-06
11567,1e-06
11568,1e-06
11569,1e-06
11570,1e-06
11571,1e-06
11572,1e-06
11573,1e-06
11574,1e-06
11575,1e-06
11576,1e-06
11577,1e-06
11578,1e-06
11579,1e-06
11580,1e-06
11581,1e-06
11582,1e-06
11583,1e-06
11584,1e-06
11585,1e-06
11586,1e-06
11587,1e-06
11588,0.49
11589,1e-06
11590,1e-06
11591,1e-06
11592,0.48
11593,1e-06
11594,1e-06
11595,1e-06
11596,1e-06
11597,1e-06
11598,0.53
11599,1e-06
11600,1e-06
11601,1e-06
11602,1e-06
11603,1e-06
11604,0.53
11605,1e-06
11606,1e-06
11607,1e-06
11608,1e-06
11609,1e-06
11610,0.52
11611,1e-06
11612,1e-06
11613,1e-06
11614,1e-06
11615,1e-06
11616,1e-06
11617,1e-06
11618,1e-06
11619,1e-06
11620,1e-06
11621,0.51
11622,0.55
11623,1e-06
11624,1e-06
11625,1e-06
11626,1e-06
11627,1e-06
11628,1e-06
11629,1e-06
11630,1e-06
11631,1e-06
11632,1e-06
11633,1e-06
11634,1e-06
11635,1e-06
11636,1e-06
11637,1e-06
11638,1e-06
11639,1e-06
11640,1e-06
11641,1e-06
11642,1e-06
11643,1e-06
11644,1e-06
11645,1e-06
11646,0.52
11647,1e-06
11648,1e-06
11649,1e-06
11650,1e-06
11651,1e-06
11652,1e-06
11653,1e-06
11654,1e-06
11655,1e-06
11656,1e-06
11657,1e-06
11658,1e-06
11659,0.52
11660,1e-06
11661,1e-06
11662,1e-06
11663,0.53
11664,1e-06
11665,1e-06
11666,1e-06
11667,0.53
11668,1e-06
11669,1e-06
11670,1e-06
11671,1e-06
11672,1e-06
11673,1e-06
11674,1e-06
11675,1e-06
11676,1e-06
11677,1e-06
11678,1e-06
11679,0.52
11680,1e-06
11681,1e-06
11682,1e-06
11683,1e-06
11684,1e-06
11685,1e-06
11686,1e-06
11687,1e-06
11688,1e-06
11689,1e-06
11690,1e-06
11691,1e-06
11692,1e-06
11693,1e-06
11694,1e-06
11695,1e-06
11696,1e-06
11697,0.5
11698,1e-06
11699,1e-06
11700,1e-06
11701,1e-06
11702,0.49
11703,0.52
11704,1e-06
11705,1e-06
11706,1e-06
11707,1e-06
11708,1e-06
11709,1e-06
11710,1e-06
11711,1e-06
11712,1e-06
11713,1e-06
11714,1e-06
11715,0.5
11716,1e-06
11717,1e-06
11718,1e-06
11719,1e-06
11720,1e-06
11721,1e-06
11722,1e-06
11723,1e-06
11724,1e-06
11725,1e-06
11726,1e-06
11727,1e-06
11728,1e-06
11729,1e-06
11730,1e-06
11731,1e-06
11732,1e-06
11733,1e-06
11734,1e-06
11735,1e-06
11736,1e-06
11737,1e-06
11738,1e-06
11739,1e-06
11740,1e-06
11741,1e-06
11742,1e-06
11743,0.55
11744,1e-06
11745,1e-06
11746,1e-06
11747,1e-06
11748,1e-06
11749,1e-06
11750,1e-06
11751,1e-06
11752,1e-06
11753,1e-06
11754,1e-06
11755,1e-06
11756,1e-06
11757,1e-06
11758,1e-06
11759,1e-06
11760,1e-06
11761,1e-06
11762,1e-06
11763,1e-06
11764,1e-06
11765,1e-06
11766,1e-06
11767,1e-06
11768,1e-06
11769,1e-06
11770,1e-06
11771,1e-06
11772,1e-06
11773,0.51
11774,1e-06
11775,1e-06
11776,1e-06
11777,0.49
11778,1e-06
11779,1e-06
11780,1e-06
11781,1e-06
11782,1e-06
11783,1e-06
11784,1e-06
11785,1e-06
11786,1e-06
11787,1e-06
11788,1e-06
11789,0.54
11790,0.56
11791,1e-06
11792,1e-06
11793,1e-06
11794,1e-06
11795,1e-06
11796,1e-06
11797,1e-06
11798,1e-06
11799,1e-06
11800,1e-06
11801,1e-06
11802,1e-06
11803,1e-06
11804,1e-06
11805,1e-06
11806,1e-06
11807,1e-06
11808,1e-06
11809,1e-06
11810,1e-06
11811,1e-06
11812,1e-06
11813,0.49
11814,1e-06
11815,1e-06
11816,1e-06
11817,1e-06
11818,1e-06
11819,0.5
11820,1e-06
11821,1e-06
11822,1e-06
11823,1e-06
11824,0.48
11825,1e-06
11826,1e-06
11827,1e-06
11828,1e-06
11829,1e-06
11830,1e-06
11831,1e-06
11832,0.51
11833,1e-06
11834,1e-06
11835,1e-06
11836,1e-06
11837,1e-06
11838,1e-06
11839,1e-06
11840,1e-06
11841,1e-06
11842,1e-06
11843,1e-06
11844,0.48
11845,1e-06
11846,1e-06
11847,1e-06
11848,1e-06
11849,1e-06
11850,1e-06
11851,1e-06
11852,0.56
11853,0.51
11854,0.49
11855,1e-06
11856,1e-06
11857,1e-06
11858,1e-06
11859,1e-06
11860,1e-06
11861,1e-06
11862,1e-06
11863,1e-06
11864,1e-06
11865,1e-06
11866,1e-06
11867,1e-06
11868,1e-06
11869,1e-06
11870,1e-06
11871,1e-06
11872,1e-06
11873,1e-06
11874,1e-06
11875,1e-06
11876,1e-06
11877,1e-06
11878,1e-06
11879,1e-06
11880,1e-06
11881,1e-06
11882,1e-06
11883,1e-06
11884,1e-06
11885,1e-06
11886,1e-06
11887,1e-06
11888,1e-06
11889,1e-06
11890,1e-06
11891,1e-06
11892,1e-06
11893,0.49
11894,1e-06
11895,1e-06
11896,1e-06
11897,1e-06
11898,1e-06
11899,1e-06
11900,1e-06
11901,1e-06
11902,1e-06
11903,1e-06
11904,1e-06
11905,1e-06
11906,1e-06
11907,1e-06
11908,1e-06
11909,1e-06
11910,1e-06
11911,1e-06
11912,1e-06
11913,1e-06
11914,1e-06
11915,1e-06
11916,1e-06
11917,0.49
11918,1e-06
11919,1e-06
11920,0.52
11921,1e-06
11922,1e-06
11923,1e-06
11924,0.49
11925,1e-06
11926,1e-06
11927,1e-06
11928,1e-06
11929,1e-06
11930,1e-06
11931,0.51
11932,1e-06
11933,1e-06
11934,1e-06
11935,1e-06
11936,1e-06
11937,1e-06
11938,1e-06
11939,1e-06
11940,1e-06
11941,1e-06
11942,1e-06
11943,1e-06
11944,1e-06
11945,1e-06
11946,1e-06
11947,1e-06
11948,1e-06
11949,1e-06
11950,0.5
11951,0.49
11952,1e-06
11953,1e-06
11954,1e-06
11955,1e-06
11956,1e-06
11957,1e-06
11958,1e-06
11959,1e-06
11960,1e-06
11961,1e-06
11962,1e-06
11963,1e-06
11964,1e-06
11965,1e-06
11966,1e-06
11967,1e-06
11968,1e-06
11969,1e-06
11970,1e-06
11971,1e-06
11972,1e-06
11973,1e-06
11974,0.49
11975,1e-06
11976,1e-06
11977,1e-06
11978,1e-06
11979,1e-06
11980,1e-06
11981,1e-06
11982,1e-06
11983,1e-06
11984,1e-06
11985,1e-06
11986,1e-06
11987,1e-06
11988,1e-06
11989,1e-06
11990,1e-06
11991,1e-06
11992,1e-06
11993,1e-06
11994,1e-06
11995,1e-06
11996,1e-06
11997,1e-06
11998,1e-06
11999,1e-06
12000,1e-06
12001,1e-06
12002,1e-06
12003,1e-06
12004,1e-06
12005,1e-06
12006,1e-06
12007,1e-06
12008,1e-06
12009,1e-06
12010,1e-06
12011,1e-06
12012,1e-06
12013,1e-06
12014,1e-06
12015,1e-06
12016,1e-06
12017,1e-06
12018,1e-06
12019,1e-06
12020,1e-06
12021,1e-06
12022,1e-06
12023,1e-06
12024,1e-06
12025,1e-06
12026,1e-06
12027,1e-06
12028,1e-06
12029,1e-06
12030,1e-06
12031,1e-06
12032,1e-06
12033,1e-06
12034,1e-06
12035,1e-06
12036,1e-06
12037,1e-06
12038,1e-06
12039,1e-06
12040,1e-06
12041,1e-06
12042,0.49
12043,1e-06
12044,1e-06
12045,1e-06
12046,1e-06
12047,1e-06
12048,1e-06
12049,1e-06
12050,1e-06
12051,1e-06
12052,1e-06
12053,1e-06
12054,1e-06
12055,1e-06
12056,1e-06
12057,1e-06
12058,1e-06
12059,1e-06
12060,1e-06
12061,1e-06
12062,1e-06
12063,1e-06
12064,1e-06
12065,1e-06
12066,1e-06
12067,1e-06
12068,1e-06
12069,1e-06
12070,1e-06
12071,1e-06
12072,1e-06
12073,1e-06
12074,1e-06
12075,1e-06
12076,1e-06
12077,1e-06
12078,1e-06
12079,1e-06
12080,1e-06
12081,1e-06
12082,1e-06
12083,1e-06
12084,1e-06
12085,1e-06
12086,1e-06
12087,1e-06
12088,1e-06
12089,1e-06
12090,1e-06
12091,0.53
12092,1e-06
12093,1e-06
12094,1e-06
12095,1e-06
12096,1e-06
12097,1e-06
12098,1e-06
12099,1e-06
12100,1e-06
12101,1e-06
12102,1e-06
12103,1e-06
12104,1e-06
12105,1e-06
12106,1e-06
12107,1e-06
12108,1e-06
12109,1e-06
12110,1e-06
12111,1e-06
12112,1e-06
12113,1e-06
12114,1e-06
12115,1e-06
12116,1e-06
12117,1e-06
12118,1e-06
12119,1e-06
12120,1e-06
12121,1e-06
12122,1e-06
12123,1e-06
12124,1e-06
12125,1e-06
12126,1e-06
12127,1e-06
12128,1e-06
12129,1e-06
12130,1e-06
12131,0.5
12132,1e-06
12133,1e-06
12134,1e-06
12135,1e-06
12136,1e-06
12137,1e-06
12138,1e-06
12139,1e-06
12140,1e-06
12141,1e-06
12142,1e-06
12143,1e-06
12144,1e-06
12145,1e-06
12146,1e-06
12147,1e-06
12148,1e-06
12149,1e-06
12150,1e-06
12151,1e-06
12152,1e-06
12153,1e-06
12154,1e-06
12155,1e-06
12156,1e-06
12157,1e-06
12158,1e-06
12159,1e-06
12160,1e-06
12161,1e-06
12162,1e-06
12163,1e-06
12164,1e-06
12165,0.48
12166,1e-06
12167,1e-06
12168,1e-06
12169,1e-06
12170,1e-06
12171,1e-06
12172,1e-06
12173,1e-06
12174,1e-06
12175,1e-06
12176,1e-06
12177,1e-06
12178,1e-06
12179,1e-06
12180,1e-06
12181,1e-06
12182,1e-06
12183,1e-06
12184,1e-06
12185,1e-06
12186,1e-06
12187,1e-06
12188,1e-06
12189,1e-06
12190,1e-06
12191,1e-06
12192,1e-06
12193,1e-06
12194,1e-06
12195,1e-06
12196,1e-06
12197,1e-06
12198,1e-06
12199,1e-06
12200,1e-06
12201,1e-06
12202,1e-06
12203,1e-06
12204,1e-06
12205,1e-06
12206,1e-06
12207,1e-06
12208,1e-06
12209,1e-06
12210,1e-06
12211,1e-06
12212,1e-06
12213,1e-06
12214,1e-06
12215,1e-06
12216,1e-06
12217,1e-06
12218,1e-06
12219,1e-06
12220,1e-06
12221,1e-06
12222,1e-06
12223,1e-06
12224,1e-06
12225,1e-06
12226,1e-06
12227,1e-06
12228,1e-06
12229,1e-06
12230,1e-06
12231,1e-06
12232,1e-06
12233,1e-06
12234,1e-06
12235,1e-06
12236,1e-06
12237,1e-06
12238,1e-06
12239,1e-06
12240,1e-06
12241,1e-06
12242,1e-06
12243,1e-06
12244,1e-06
12245,1e-06
12246,1e-06
12247,1e-06
12248,1e-06
12249,1e-06
12250,1e-06
12251,1e-06
12252,1e-06
12253,1e-06
12254,1e-06
12255,1e-06
12256,1e-06
12257,1e-06
12258,1e-06
12259,1e-06
12260,1e-06
12261,1e-06
12262,1e-06
12263,1e-06
12264,1e-06
12265,1e-06
12266,1e-06
12267,1e-06
12268,1e-06
12269,1e-06
12270,1e-06
12271,1e-06
12272,1e-06
12273,1e-06
12274,1e-06
12275,1e-06
12276,1e-06
12277,1e-06
12278,1e-06
12279,1e-06
12280,1e-06
12281,1e-06
12282,1e-06
12283,1e-06
12284,1e-06
12285,1e-06
12286,1e-06
12287,1e-06
12288,1e-06
12289,1e-06
12290,1e-06
12291,1e-06
12292,1e-06
12293,1e-06
12294,1e-06
12295,1e-06
12296,1e-06
12297,1e-06
12298,1e-06
12299,1e-06
12300,1e-06
12301,1e-06
12302,1e-06
12303,1e-06
12304,1e-06
12305,1e-06
12306,1e-06
12307,1e-06
12308,1e-06
12309,1e-06
12310,1e-06
12311,1e-06
12312,1e-06
12313,1e-06
12314,1e-06
12315,1e-06
12316,1e-06
12317,1e-06
12318,1e-06
12319,1e-06
12320,1e-06
12321,1e-06
12322,1e-06
12323,1e-06
12324,1e-06
12325,1e-06
12326,0.49
12327,1e-06
12328,1e-06
12329,1e-06
12330,1e-06
12331,1e-06
12332,1e-06
12333,1e-06
12334,1e-06
12335,1e-06
12336,1e-06
12337,1e-06
12338,1e-06
12339,1e-06
12340,1e-06
12341,1e-06
12342,1e-06
12343,1e-06
12344,1e-06
12345,1e-06
12346,1e-06
12347,1e-06
12348,1e-06
12349,1e-06
12350,1e-06
12351,1e-06
12352,1e-06
12353,1e-06
12354,1e-06
12355,1e-06
12356,1e-06
12357,1e-06
12358,1e-06
12359,1e-06
12360,1e-06
12361,1e-06
12362,1e-06
12363,1e-06
12364,1e-06
12365,1e-06
12366,1e-06
12367,1e-06
12368,1e-06
12369,1e-06
12370,1e-06
12371,1e-06
12372,1e-06
12373,1e-06
12374,1e-06
12375,1e-06
12376,1e-06
12377,1e-06
12378,1e-06
12379,1e-06
12380,1e-06
12381,1e-06
12382,1e-06
12383,1e-06
12384,1e-06
12385,1e-06
12386,1e-06
12387,1e-06
12388,1e-06
12389,1e-06
12390,1e-06
12391,1e-06
12392,1e-06
12393,1e-06
12394,1e-06
12395,1e-06
12396,1e-06
12397,1e-06
12398,1e-06
12399,1e-06
12400,1e-06
12401,1e-06
12402,1e-06
12403,1e-06
12404,1e-06
12405,1e-06
12406,1e-06
12407,1e-06
12408,1e-06
12409,1e-06
12410,1e-06
12411,1e-06
12412,1e-06
12413,1e-06
12414,1e-06
12415,1e-06
12416,1e-06
12417,1e-06
12418,1e-06
12419,1e-06
12420,1e-06
12421,1e-06
12422,1e-06
12423,1e-06
12424,1e-06
12425,1e-06
12426,1e-06
12427,1e-06
12428,1e-06
12429,1e-06
12430,1e-06
12431,1e-06
12432,1e-06
12433,1e-06
12434,1e-06
12435,1e-06
12436,1e-06
12437,1e-06
12438,1e-06
12439,1e-06
12440,1e-06
12441,1e-06
12442,1e-06
12443,1e-06
12444,1e-06
12445,1e-06
12446,1e-06
12447,1e-06
12448,1e-06
12449,1e-06
12450,1e-06
12451,1e-06
12452,1e-06
12453,1e-06
12454,1e-06
12455,1e-06
12456,1e-06
12457,1e-06
12458,1e-06
12459,1e-06
12460,1e-06
12461,1e-06
12462,1e-06
12463,1e-06
12464,1e-06
12465,1e-06
12466,1e-06
12467,1e-06
12468,1e-06
12469,1e-06
12470,1e-06
12471,1e-06
12472,1e-06
12473,1e-06
12474,1e-06
12475,1e-06
12476,1e-06
12477,1e-06
12478,1e-06
12479,1e-06
12480,1e-06
12481,1e-06
12482,1e-06
12483,1e-06
12484,1e-06
12485,1e-06
12486,1e-06
12487,1e-06
12488,1e-06
12489,1e-06
12490,1e-06
12491,1e-06
12492,1e-06
12493,1e-06
12494,1e-06
12495,1e-06
12496,1e-06
12497,1e-06
12498,1e-06
12499,1e-06
12500,1e-06
12501,1e-06
12502,1e-06
12503,1e-06
12504,1e-06
12505,1e-06
12506,1e-06
12507,1e-06
12508,1e-06
12509,1e-06
12510,0.56
12511,1e-06
12512,1e-06
12513,1e-06
12514,1e-06
12515,0.49
12516,1e-06
12517,1e-06
12518,1e-06
12519,1e-06
12520,1e-06
12521,1e-06
12522,1e-06
12523,1e-06
12524,1e-06
12525,0.5
12526,1e-06
12527,1e-06
12528,1e-06
12529,1e-06
12530,1e-06
12531,1e-06
12532,1e-06
12533,1e-06
12534,1e-06
12535,1e-06
12536,1e-06
12537,1e-06
12538,1e-06
12539,1e-06
12540,1e-06
12541,0.54
12542,1e-06
12543,1e-06
12544,1e-06
12545,1e-06
12546,1e-06
12547,1e-06
12548,1e-06
12549,1e-06
12550,1e-06
12551,1e-06
12552,0.49
12553,1e-06
12554,0.49
12555,1e-06
12556,1e-06
12557,1e-06
12558,1e-06
12559,1e-06
12560,1e-06
12561,1e-06
12562,1e-06
12563,0.55
12564,1e-06
12565,1e-06
12566,1e-06
12567,0.5
12568,1e-06
12569,1e-06
12570,1e-06
12571,1e-06
12572,1e-06
12573,0.52
12574,1e-06
12575,1e-06
12576,1e-06
12577,0.52
12578,1e-06
12579,1e-06
12580,1e-06
12581,1e-06
12582,1e-06
12583,1e-06
12584,0.5
12585,1e-06
12586,1e-06
12587,0.49
12588,1e-06
12589,1e-06
12590,0.49
12591,0.5
12592,1e-06
12593,1e-06
12594,1e-06
12595,0.55
12596,1e-06
12597,1e-06
12598,1e-06
12599,1e-06
12600,1e-06
12601,1e-06
12602,0.5
12603,1e-06
12604,1e-06
12605,1e-06
12606,1e-06
12607,1e-06
12608,1e-06
12609,1e-06
12610,1e-06
12611,1e-06
12612,1e-06
12613,1e-06
12614,1e-06
12615,1e-06
12616,1e-06
12617,1e-06
12618,1e-06
12619,1e-06
12620,1e-06
12621,1e-06
12622,1e-06
12623,1e-06
12624,0.48
12625,1e-06
12626,1e-06
12627,1e-06
12628,1e-06
12629,1e-06
12630,1e-06
12631,0.52
12632,1e-06
12633,1e-06
12634,1e-06
12635,1e-06
12636,1e-06
12637,1e-06
12638,1e-06
12639,1e-06
12640,1e-06
12641,1e-06
12642,1e-06
12643,1e-06
12644,1e-06
12645,1e-06
12646,1e-06
12647,1e-06
12648,1e-06
12649,0.5
12650,1e-06
12651,1e-06
12652,1e-06
12653,1e-06
12654,1e-06
12655,1e-06
12656,1e-06
12657,1e-06
12658,1e-06
12659,1e-06
12660,1e-06
12661,0.5
12662,1e-06
12663,0.5
12664,1e-06
12665,1e-06
12666,1e-06
12667,1e-06
12668,1e-06
12669,1e-06
12670,1e-06
12671,1e-06
12672,1e-06
12673,1e-06
12674,1e-06
12675,1e-06
12676,1e-06
12677,1e-06
12678,1e-06
12679,1e-06
12680,1e-06
12681,1e-06
12682,1e-06
12683,1e-06
12684,1e-06
12685,1e-06
12686,1e-06
12687,1e-06
12688,1e-06
12689,1e-06
12690,1e-06
12691,1e-06
12692,1e-06
12693,1e-06
12694,1e-06
12695,1e-06
12696,1e-06
12697,0.5
12698,0.56
12699,1e-06
12700,1e-06
12701,1e-06
12702,1e-06
12703,1e-06
12704,0.5
12705,1e-06
12706,1e-06
12707,1e-06
12708,1e-06
12709,1e-06
12710,1e-06
12711,1e-06
12712,1e-06
12713,1e-06
12714,1e-06
12715,1e-06
12716,1e-06
12717,1e-06
12718,1e-06
12719,1e-06
12720,1e-06
12721,1e-06
12722,1e-06
12723,1e-06
12724,1e-06
12725,1e-06
12726,1e-06
12727,1e-06
12728,1e-06
12729,1e-06
12730,1e-06
12731,1e-06
12732,1e-06
12733,1e-06
12734,1e-06
12735,1e-06
12736,0.49
12737,1e-06
12738,1e-06
12739,1e-06
12740,1e-06
12741,1e-06
12742,1e-06
12743,1e-06
12744,1e-06
12745,1e-06
12746,1e-06
12747,1e-06
12748,1e-06
12749,1e-06
12750,1e-06
12751,1e-06
12752,1e-06
12753,1e-06
12754,1e-06
12755,1e-06
12756,1e-06
12757,1e-06
12758,1e-06
12759,1e-06
12760,1e-06
12761,1e-06
12762,1e-06
12763,0.48
12764,1e-06
12765,1e-06
12766,0.49
12767,1e-06
12768,1e-06
12769,1e-06
12770,1e-06
12771,1e-06
12772,1e-06
12773,1e-06
12774,1e-06
12775,1e-06
12776,1e-06
12777,1e-06
12778,0.5
12779,1e-06
12780,1e-06
12781,1e-06
12782,1e-06
12783,1e-06
12784,1e-06
12785,1e-06
12786,1e-06
12787,1e-06
12788,0.51
12789,1e-06
12790,1e-06
12791,1e-06
12792,1e-06
12793,1e-06
12794,1e-06
12795,1e-06
12796,1e-06
12797,1e-06
12798,1e-06
12799,1e-06
12800,1e-06
12801,1e-06
12802,1e-06
12803,1e-06
12804,1e-06
12805,1e-06
12806,1e-06
12807,1e-06
12808,1e-06
12809,1e-06
12810,1e-06
12811,1e-06
12812,0.51
12813,1e-06
12814,1e-06
12815,1e-06
12816,1e-06
12817,0.49
12818,1e-06
12819,1e-06
12820,1e-06
12821,1e-06
12822,1e-06
12823,1e-06
12824,1e-06
12825,1e-06
12826,1e-06
12827,1e-06
12828,1e-06
12829,1e-06
12830,1e-06
12831,0.49
12832,1e-06
12833,0.5
12834,1e-06
12835,1e-06
12836,1e-06
12837,1e-06
12838,1e-06
12839,1e-06
12840,1e-06
12841,1e-06
12842,1e-06
12843,1e-06
12844,1e-06
12845,0.49
12846,1e-06
12847,1e-06
12848,1e-06
12849,1e-06
12850,1e-06
12851,1e-06
12852,1e-06
12853,1e-06
12854,1e-06
12855,1e-06
12856,1e-06
12857,1e-06
12858,1e-06
12859,1e-06
12860,1e-06
12861,1e-06
12862,1e-06
12863,1e-06
12864,1e-06
12865,1e-06
12866,1e-06
12867,1e-06
12868,1e-06
12869,1e-06
12870,1e-06
12871,1e-06
12872,1e-06
12873,1e-06
12874,1e-06
12875,0.52
12876,1e-06
12877,1e-06
12878,1e-06
12879,1e-06
12880,1e-06
12881,1e-06
12882,1e-06
12883,1e-06
12884,1e-06
12885,1e-06
12886,1e-06
12887,1e-06
12888,1e-06
12889,1e-06
12890,1e-06
12891,1e-06
12892,1e-06
12893,1e-06
12894,1e-06
12895,1e-06
12896,1e-06
12897,1e-06
12898,1e-06
12899,1e-06
12900,1e-06
12901,1e-06
12902,1e-06
12903,1e-06
12904,1e-06
12905,1e-06
12906,1e-06
12907,1e-06
12908,1e-06
12909,1e-06
12910,1e-06
12911,1e-06
12912,1e-06
12913,1e-06
12914,1e-06
12915,1e-06
12916,1e-06
12917,1e-06
12918,1e-06
12919,1e-06
12920,1e-06
12921,1e-06
12922,1e-06
12923,1e-06
12924,1e-06
12925,1e-06
12926,1e-06
12927,1e-06
12928,1e-06
12929,1e-06
12930,1e-06
12931,1e-06
12932,1e-06
12933,1e-06
12934,1e-06
12935,1e-06
12936,1e-06
12937,1e-06
12938,1e-06
12939,1e-06
12940,1e-06
12941,1e-06
12942,1e-06
12943,1e-06
12944,1e-06
12945,1e-06
12946,1e-06
12947,1e-06
12948,1e-06
12949,1e-06
12950,1e-06
12951,1e-06
12952,1e-06
12953,1e-06
12954,1e-06
12955,1e-06
12956,1e-06
12957,1e-06
12958,1e-06
12959,1e-06
12960,1e-06
12961,1e-06
12962,1e-06
12963,1e-06
12964,1e-06
12965,1e-06
12966,1e-06
12967,1e-06
12968,1e-06
12969,1e-06
12970,1e-06
12971,1e-06
12972,1e-06
12973,1e-06
12974,1e-06
12975,1e-06
12976,1e-06
12977,1e-06
12978,1e-06
12979,1e-06
12980,1e-06
12981,1e-06
12982,1e-06
12983,1e-06
12984,1e-06
12985,1e-06
12986,1e-06
12987,1e-06
12988,1e-06
12989,1e-06
12990,1e-06
12991,1e-06
12992,1e-06
12993,1e-06
12994,1e-06
12995,1e-06
12996,1e-06
12997,1e-06
12998,1e-06
12999,1e-06
13000,1e-06
13001,1e-06
13002,1e-06
13003,1e-06
13004,1e-06
13005,1e-06
13006,1e-06
13007,1e-06
13008,1e-06
13009,1e-06
13010,1e-06
13011,1e-06
13012,1e-06
13013,1e-06
13014,1e-06
13015,1e-06
13016,0.48
13017,1e-06
13018,1e-06
13019,1e-06
13020,1e-06
13021,1e-06
13022,1e-06
13023,1e-06
13024,1e-06
13025,1e-06
13026,1e-06
13027,1e-06
13028,1e-06
13029,1e-06
13030,1e-06
13031,1e-06
13032,1e-06
13033,1e-06
13034,1e-06
13035,1e-06
13036,1e-06
13037,1e-06
13038,1e-06
13039,1e-06
13040,1e-06
13041,1e-06
13042,1e-06
13043,1e-06
13044,1e-06
13045,1e-06
13046,1e-06
13047,1e-06
13048,1e-06
13049,1e-06
13050,1e-06
13051,1e-06
13052,1e-06
13053,1e-06
13054,1e-06
13055,1e-06
13056,1e-06
13057,1e-06
13058,1e-06
13059,1e-06
13060,1e-06
13061,1e-06
13062,1e-06
13063,1e-06
13064,1e-06
13065,1e-06
13066,1e-06
13067,1e-06
13068,1e-06
13069,1e-06
13070,1e-06
13071,1e-06
13072,1e-06
13073,1e-06
13074,1e-06
13075,1e-06
13076,1e-06
13077,1e-06
13078,1e-06
13079,1e-06
13080,1e-06
13081,1e-06
13082,1e-06
13083,1e-06
13084,1e-06
13085,1e-06
13086,1e-06
13087,1e-06
13088,1e-06
13089,1e-06
13090,1e-06
